Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
1,CAUSES REQUIRING PURIFICATION,11,"وَ بِهَذَا الْإِسنَادِ عَنِ الْحُسَيْنِ بْنِ سَعِيدٍ عَنْ حَمَادٍ عَنْ حَرِيزٍ عَنْ زُرَارَةَ قَالَ: قُلْتُ لَهُ ٱَلرَّجُلُ يَنَامُ وَ هُوَ عَلَى وُضُوءِ أَ
تُوجِبُ الْخَفْقَةُ وَ الْخَفْقَتَانِ عَلَيْهِ الْوُضُوءَ فَقَالَ «يَا زُرَارَةُ قَدْ تَنَامُ الْعَيْنُ وَ لا يَنَامُ ٱلْقَلْبُ وَ ٱلْأَذُنُ فَإِذَا نَامَتِ الْعَيْنُ
وَ الْأُذُنُ وَ الْقَلْبُ فَقَدْ وَجَبَ الْوُضُوءُ» قُلْتُ فَإِنْ حُرّكَ إلَى جَنْبِهِ شَيْءُ وَ لَمْ يَعْلَمْ بِهِ قَالَ «لاَ حَتَّى يَسْتَيْقِنَ أَنَّهُ قَدْ
نَامَ حَتَّى يَجِيءَ مِنْ ذَلِكَ أَمْرٌ بَيِّنّ وَ إِلا فَإِنَّهُ عَلَى يَقِينٍ مِنْ وُضُوبِهِ وَ لا يَنْقُضُ الْيَقِينَ أَبَداً بِالشَّكِّ وَ لَكِنْ يَنْقُضْهُ
بيَقِينٍ آخَرَ» .","And through the same chain of transmission, from Al-Husayn bin Sa‘id, from Hammad, from Hariz, from
Zurara, who said:
I said to Imam Abu Abdullah {a.s}: ""A man sleeps while in a state of ablution - does a light
doze or two necessitate ablution (wudu’) for him?""
Imam {a.s} said: ""O Zurara, the eyes may sleep, but the heart and ears do not. However,
when the eyes, ears, and heart all sleep, then ablution becomes obligatory.""
I asked: ""If something is moved next to him, and he does not perceive it, what then?""
Imam {a.s} said: ""Not until he is certain that he has slept, and until there is clear
evidence of it. Otherwise, he remains certain of his state of ablution, and certainty is
never nullified by doubt - it is only nullified by another certainty.""",Implicit (or Unnamed),,"Tahdib Al-Ahkam, V.1 p.8 • Al-Wafi, V.6 p.257 • Wasail Al-Shia, V.1 p.245",tahdib-al-ahkam-vol.1.pdf,22,22
1,CAUSES REQUIRING PURIFICATION,12,"وَ أَخْبَرَنِي الشَّيْخُ أَيَّدَهُ اللَّهُ عَنْ أَبِي الْقَاسِمِ جَعْفَرِ بْنِ مُحَمَّدٍ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ عَلِيَ بْنِ إبْرَاهِيمَ عَنْ أَبِيِهِ
عَنْ حَمَّادِ بْنِ عِيسَى عَنْ حَرِيزٍ عَنْ زُرَارَةَ بْنِ أَعْيَنَ قَالَ: قُلْتُ لأَبِي جَعْفَرٍ وَ أَبِي عَبْدِ اللَّهِ عَلَيْهِمَا السَّلامُ مَا يَنْقُضُ
ٱلْوُضُوءَ فَقَالا «مَا يَخْرُجُ مِنْ طَرَفَيْكَ الْأَسْفَلَيْنِ مِنَ الدُّبُرِ وَ الذَّكَرِ غَائِطْ أَوْ بَوْلٌ أَوْ مَنِيٌّ أَوْ رِيحَ وَ النَّوْمُ حَتَّى
يُذْهِبَ الْعَقْلَ وَ كُلُّ النَّوْمِ يُكْرَهُ إِلاَّ أَنْ تَكُونَ تَسْمَعُ الصَّوْتَ» .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, from Abu Al-Qasim Ja‘far bin
Muhammad, from Muhammad bin Ya‘qub, from ‘Ali bin Ibrahim, from his father, from Hammad bin ‘Isa,
from Hariz, from Zurara bin A‘yan, who said:
I asked Abu Ja‘far {a.s} and Abu Abdullah {a.s}: ""What nullifies ablution (wudu’)?""
They {a.s} said: ""Whatever exits from your two lower openings - from the anus or the
urethra; excrement, urine, semen, wind, and sleep that takes away the intellect.
All sleep is disliked unless you can still hear sound.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s} & Abu Abdillah Imam Ja’far ibn Muhammad al- Sadiq {a.s},,"Al-Kafi, V.3 p.36 • Tahdib Al-Ahkam, V.1 p.8 • Tahdib Al-Ahkam, V.1 p.9 • Wasail Al-Shia, V.1 p.249",tahdib-al-ahkam-vol.1.pdf,22,22
1,CAUSES REQUIRING PURIFICATION,13,"فَأَمَّا مَا رَوَاهُ مُحَمَّدُ بْنُ عَلِيَّ بْنِ مَحْبُوبٍ عَنِ الْعَبَّاسِ عَنْ مُحَمَّدِ بْنِ إسْمَاعِيلَ عَنْ مُحَمَّدِ بْنِ عُذَافِرٍ عَنْ عَبْدِ آللَّهِ
بْنِ سِنَانٍ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ : فِي الرَّجُلِ هَلْ يُنْقَضُ وُضُووُهُ إِذَا نَامَ وَ هُوَ جَالِسْ قَالَ «إِنْ كَانَ يَوْمَ
الْجُمُعَةِ فِي الْمَسْجِدِ فَلَا وُضُوءَ عَلَيْهِ وَ ذَلِكَ أَنَّهُ فِي حَالِ ضَرُورَةِ» .
فهذا الخبر محمول على أنه لا وضوء عليه ولكن عليه التيمم على ما نبينه في باب التيمه","As for what Muhammad bin ‘Ali bin Mahbub narrated, from Al-‘Abbas, from Muhammad bin Isma‘il, from
Muhammad bin ‘Udhafir, from Abdullah bin Sinan, from Abu Abdullah {a.s}:
(I asked) concerning a man, does his ablution (wudu’) break if he sleeps while sitting?
Imam {a.s} said: ""If it is on Friday in the mosque, then he does not need to perform
ablution, because it is a situation of necessity.""
Then, Shaykh (Al-Mufid), may Allah {SWT} support him, mentioned after sleep - ""illness
that prevents awareness"", and evidence for this is presented as follows.",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"This narration is interpreted to mean that no ablution (wudu') is required, but instead,
dry ablution (tayammum) is required, as we will clarify in the chapter on tayammum.","Tahdib Al-Ahkam, V.1 p.8 • Al-Ibtisar, V.1 p.81 • Al-Wafi, V.6 p.258 • Wasail Al-Shia, V.1 p.256",tahdib-al-ahkam-vol.1.pdf,23,23
1,CAUSES REQUIRING PURIFICATION,14,"الشَّيْخُ أَيَّدَهُ اللَّهُ تَعَالَى عَنْ أَبِي الْقَاسِمِ جَعْفَرِ بْنِ مُحَمَّدِ بْنِ قُولَوَيْهِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ مُحَمَّدِ بْنِ يَحْيَى
عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنْ مُعَمَّرِ بْنِ خَلاَّدٍ قَالَ: سَأَلْتُ أَبَا الْحَسَنِ عَلَيْهِ السَّلاَمُ عَنْ رَجُلٍ بِهِ عِلَّةٌ لا يَقْدِرُ عَلَى
اَلْإِضْطِجَاعِ وَ اَلْوُضُوءُ يَشْتَدُّ عَلَيْهِ وَ هُوَ قَاعِدٌ مُسْتَنِدٌ بِالْوَسَائِدِ فَرُبَّمَا أَغْفَى وَ هُوَ قَاعِدٌ عَلَى تِلْكَ ٱلْحَالِ قَالَ
«يَتَوَضًّا» قُلْتُ لَهُ إِنَّ ٱلْوُضُوءَ يَشتَدْ عَلَيْهِ فَقَالَ «إِذَا خَفِيَ عَنْهُ الصَّوْتُ فَقَدْ وَجَبَ الْوُضُوءُ عَلَيْهِ» تَمَامَ الْحَدِيثِ.
قوله عليه السلام إذا خفي عنه الصوت فقد وجب الوضوء عليه يدل على ما ذكره من إعادة الوضوء من الاغماء والمرة
وكل ما يمنع من الذكر
اثم ذكر بعد ذلك (البول والريح والغائط والجنابة).","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated from Abu Al-Qasim Ja‘far bin Muhammad bin
Qulawayh, from Muhammad bin Ya‘qub, from Muhammad bin Yahya, from Ahmad bin Muhammad, from
Mu‘ammar bin Khallad, who said:
I asked Abu Al-Hasan {a.s} about a man with an ailment who cannot lie down, and
performing ablution (wudu’) is difficult for him. He sits leaning on cushions, and
sometimes he dozes off while sitting in that condition.
Imam {a.s} said: ""He must perform ablution.""
I said to Imam {a.s}: ""(but) Ablution is difficult for him.""
Imam {a.s} said: ""If sound becomes imperceptible (undetectable) to him, then ablution
becomes obligatory upon him."" (End of the narration).
Then it was mentioned about urination, passing of wind, defecation, and ritual
impurity (janabah).",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},"His saying {a.s}, ""If sound becomes imperceptible to him, then ablution (wudu')
becomes obligatory upon him,"" indicates what has been mentioned regarding the
need to repeat ablution due to fainting, excessive bile, and anything else that prevents
awareness.","Tahdib Al-Ahkam, V.1 p.9",tahdib-al-ahkam-vol.1.pdf,23,24
1,CAUSES REQUIRING PURIFICATION,15,"فالذي يدل على ذلك ما أخبرني به الشيخ أيده الله عن أحمد بن محمد بن الحسن عن أبيه عن محمد بن الحسن
الصفار عن أحمد بن محمد بن عيس عن الحسين بن سعيد عن حماد عن حريز عن زرارة قال قلت : لابي جعفر
وأبي عبد الله عليهما السلام ما ينقض الوضوء؟ فقالا : ما يخرج من طرفيك الاسفلين من الذكر والدبر من
الغائط والبول أو مني أو ريح والنوم حتي يذهب العقل وكل النوم يكره إلا أن تكون تسمع الصوت.
وهذا الحديث قد مضى فيما تقدم وأما ما ذكره بعد ذلك من (الحيض والاستحاضة والنفاس ومس الاموات) فان هذه
الاشياء مما توجب الغسل فإذا أوجبت الغسل أوجبت الطهارة لان الطهارة الصغرى داخلة في الكبرى فإذا بطلت الكبرى
فمحال أن تثبت بعدها الصغرى ، وأنا أذكر فيما بعد ما يدل على انها توجب الغسل في أبوابها إن شاء اللّٰه تعالى وأما قوله
: (وليس يوجب الطهارة شئ من الاحداث سوى ما ذكرناه على حال من الاحوال).","What indicates this is what the Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me from Ahmad
bin Muhammad bin Al-Hasan, from his father, from Muhammad bin Al-Hasan Al-Saffar, from Ahmad bin
Muhammad bin ‘Isa, from Al-Husayn bin Sa‘id, from Hammad, from Hariz, from Zurara, who said:
I asked Abu Ja‘far {a.s} and Abu Abdullah {a.s}: ""What nullifies ablution (wudu’)?""
They {a.s} said: ""What exits from your two lower openings - from the penis or the anus;
excrement, urine, semen, wind, and sleep that overtakes the intellect.
All sleep is disliked unless you can still hear sound.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"This narration has been previously mentioned. As for what he mentioned afterward
regarding menstruation (hayd), post-menstrual bleeding (istihadah), postnatal
bleeding (nifas), and touching the deceased, these are among the things that
necessitate ghusl (ritual bathing).
Since they necessitate ghusl, they also necessitate purification (taharah), because
minor purification (wudu’) is included within major purification (ghusl). If the major
purification becomes invalid, it is impossible for the minor purification to remain valid
afterward. I will later present evidence that these matters necessitate ghusl in their
respective chapters, Allah {SWT} willing.
As for his statement: ""No event necessitates purification except for what we have
mentioned under any circumstances"":","Tahdib Al-Ahkam, V.1 p.10",tahdib-al-ahkam-vol.1.pdf,24,24
1,CAUSES REQUIRING PURIFICATION,16,"الشَّيْخُ أَيَّدَهُ اللَّهُ تَعَالَى عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ الْحَسَنِ عَنْ أَبِيهِ عَنْ مُحَمَّدِ بْنِ الْحَسَنِ الصَّفَّارِ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ
بْنِ عِيسَى وَ ٱلْحُسَيْنِ بْنِ الْحَسَنِ بْنِ أَبَانٍ جَمِيعاً عَنِ الْحُسَيْنِ بْنِ سَعِيدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنِ اِبْنِ أُذَيْنَةَ عَنْ زُرَارَةَ
عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ قَالَ: «لَا يُوجَبُ الْوُضُوءُ إِلاَّ مِنَ الْغَائِطِ أَوْ بَوْلٍ أَوْ ضَرْطَةٍ أَوْ فَسْوَةِ تَجِدُ رِيحَهَا» .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated from Ahmad bin Muhammad bin Al-Hasan, from
his father, from Muhammad bin Al-Hasan Al-Saffar, from Ahmad bin Muhammad bin ‘Isa, and Al-Husayn
bin Al-Hasan bin Aban, all from Al-Husayn bin Sa‘id, from Ibn Abi ‘Umayr, from Ibn Udhaynah, from Zurara,
from Abu Abdullah {a.s}, who said:
Imam {a.s} said: ""Ablution (wudu’) is not obligatory except due to excrement, urine, a
loud release of wind, or a silent release of wind whose smell is detected.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.10",tahdib-al-ahkam-vol.1.pdf,25,25
1,CAUSES REQUIRING PURIFICATION,17,"وَ أَخْبَرَنِي الشَّيْخُ أَيَّدَهُ اللَّهُ قَالَ أَخْبَرَنِي أَبُو ٱلْقَاسِمِ جَعْفَرُ بْنُ مُحَمَّدِ بْنِ قُولَوَيْهِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ مُحَمَّدِ
بْنِ إسْمَاعِيلَ عَنِ الْفَضْلِ بْنِ شَاذَانَ وَ أَحْمَدَ بْنِ إِدْرِيسَ عَنْ مُحَمَّدِ بْنِ عَبْدِ الْجَبَّارِ جَمِيعاً عَنْ صَفْوَانَ بْنِ يَحْيَى
عَنْ سَالِم أَبِي الْفَضْلِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ قَالَ: «لَيْسَ يَنْقُضُ الْوُضُوءَ إِلَّ مَا خَرَجَ مِنْ طَرَفَيْكَ الْأَسْفَلَيْنِ
اللّذَيْنِ أَنْعَمَ اللّهُ بِهِمَا عَلَيْكَ» .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, saying: Abu Al-Qasim Ja‘far bin
Muhammad bin Qulawayh narrated to me, from Muhammad bin Ya‘qub, from Muhammad bin Isma‘il, from
Al-Fadl bin Shadhan, and Ahmad bin Idris, from Muhammad bin Abdul-Jabbar, all from Safwan bin Yahya,
from Salim Abu Al-Fadl, from Abu Abdullah {a.s}, who said:
Imam {a.s} said: ""Ablution (wudu’) is not nullified except by what exits from your two
lower openings, which Allah {SWT} has blessed you with.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.35 • Tahdib Al-Ahkam, V.1 p.10 • Al-Ibtisar, V.1 p.85 • Al-Wafi, V.6 p.247 • Wasail Al-Shia, V.1 p.249 • Al-Fusul Al-Muhimmah, V.2 p.15",tahdib-al-ahkam-vol.1.pdf,25,25
1,CAUSES REQUIRING PURIFICATION,18,"وَ أَخْبَرَنِي الشَّيْخُ أَيَّدَهُ اللَّهُ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ ٱلْحَسَنِ بْنِ ٱلْوَلِيدِ قَالَ أَخْبَرَنِي أَبِي عَنْ مُحَمَّدِ بْنِ الْحَسَنِ
الصَّفَّارٍ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ عِيسَى عَنْ مُحَمَّدِ بْنِ سَهْلٍ عَنْ زَكَرِيَّا بْنِ آدَمَ قَالَ: سَأَلْتُ اَلرِّضَا عَلَيْهِ السَّلاَمُ عَنِ
النَّاصُورِ فَقَالَ «إِنَّمَا يَنْقُضُ الْوُضُوءَ ثَلاَثُ الْبَوْلُ وَ الْغَائِطُ وَ الرِّيحُ) .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me from Ahmad bin Muhammad bin Al-Hasan
bin Al-Walid, who said: My father narrated to me from Muhammad bin Al-Hasan Al-Saffar, from Ahmad bin
Muhammad bin ‘Isa, from Muhammad bin Sahl, from Zakariya bin Adam, who said:
I asked Al-Ridha {a.s} about the issue of a fistula (nasur).
Imam {a.s} said: ""Only three things nullify ablution (wudu’): urine, excrement, and wind.""",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},,"Al-Kafi, V.3 p.36 • ‘Uyun Al-Akhbar, V.2 p.22 • Tahdib Al-Ahkam, V.1 p.10 • Al-Ibtisar, V.1 p.86 • Al-Wafi, V.6 p.247 • Wasail Al-Shia, V.1 p.250 • Wasail Al-Shia, V.1 p.292 • Al-Fusul Al-Muhimmah, V.2 p.16 • Bihar Al-Anwar, V.77 p.216",tahdib-al-ahkam-vol.1.pdf,26,26
1,CAUSES REQUIRING PURIFICATION,19,"فَأَمّا الْخَبَرُ آلَّذِي رَوَاهُ ٱلْحُسَيْنُ بْنُ سَعِيدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنِ اِبْنِ أَخِي فُضَيْلٍ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ ٱَلسَّلاَمُ
قَالَ: قَالَ فِي الرَّجْلِ يَخْرُجُ مِنْهُ مِثلُ حَبّ الْقَرْعِ قَالَ «عَلَيْهِ وُضُوء» .
فمحمول على انه إذا كان ملطخا بالعذرة بدلالة.","As for the narration reported by Al-Husayn bin Sa‘id, from Ibn Abi ‘Umayr, from the nephew of Fudhayl, from
Abu Abdullah {a.s}:
Imam {a.s} said regarding a man from whom something like a pumpkin seed (habb al-
qar1) emerges,
Imam {a.s} said: ""He must perform ablution (wudu’).""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"It is interpreted to mean that this applies if it is contaminated with filth (adharah), as
indicated by the evidence.","Tahdib Al-Ahkam, V.1 p.11 1 ‘habb al-qar’ (pumpkin seed) refers to small, seed-like substances that might be expelled from the body. In the context of this narration, it can be interpreted it in different ways: Medical Interpretation; It may refer to intestinal debris or mucous-like secretions expelled from the body, which resemble pumpkin seeds in shape or size. Fecal Matter or Small Dry Stools; Some scholars consider it to be a reference to small, hard pieces of fecal matter that might come out unexpectedly. Worms or Other Bodily Discharges; It could also refer to worms, bodily secretions, or particles that exit through the rectum.",tahdib-al-ahkam-vol.1.pdf,26,26
1,CAUSES REQUIRING PURIFICATION,20,"بِدَلالَةِ مَا أَخْبَرَنِي بِهِ الشَّيْخُ أَيِّدَهُ اللَّهُ عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنْ أَبِيهِ عَنْ أَحْمَدَ بْنِ إِدْرِيسَ عَنْ مُحَمِّدِ بْنِ أَحْمَدَ بْنِ
يَحْيَى عَنْ أَحْمَدَ بْنِ الْحَسَنِ بْنِ عَلِيَّ بْنِ فَضَّالٍ عَنْ عَمْرِو بْنِ سَعِيدِ الْمَدَائِنِيّ عَنْ مُصَدَّقِ بْنِ صَدَقَةَ عَنْ عَمَّارِ بْنِ
مُوسَى عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ قَالَ: سُئِلَ عَنِ الرَّجَلِ يَكُونُ فِي صَلاَتِهِ فَيَخْرُجُ مِنْهُ حَبُّ ٱلْقَرْعِ كَيْفَ يَصْنَعْ
قَالَ «إِنْ كَانَ خَرَجَ نَظِيفاً مِنَ الْعَذِرَةِ فَلَيْسَ عَلَيْهِ شَيْءٌ وَ لَمْ يَنْقُضُ وُضُوءَهُ وَ إِنْ خَرَجَ مُتَلَطَّخاً بِالْعَذِرَةِ فَعَلَيْهِ
أَنْ يُعِيدَ الْوُضُوءَ وَ إِنْ كَانَ فِي صَلاَتِهِ قَطَعَ الصَّلاَةَ وَ أَعَادَ الْوُضُوءَ وَ الصَّلاَةَ» .","Based on what the Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, from Ahmad bin
Muhammad, from his father, from Ahmad bin Idris, from Muhammad bin Ahmad bin Yahya, from Ahmad bin
Al-Hasan bin ‘Ali bin Faddal, from ‘Amr bin Sa‘id Al-Mada’ini, from Musaddiq bin Sadaqah, from ‘Ammar bin
Musa, from Abu Abdullah {a.s}:
Imam {a.s} was asked about a man who is in his prayer, and something like a like a
pumpkin seed (habb al-qar1) expels from him. What should he do?
Imam {a.s} said: ""If it exits clean of feces, then there is nothing upon him, and his
ablution (wudu’) is not nullified.
However, if it exits contaminated with feces, then he must repeat the ablution (wudu’).
And if he was in prayer, he must interrupt the prayer, repeat the ablution, and then
perform the prayer again.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.11 • Al-Ibtisar, V.1 p.82 • Al-Wafi, V.6 p.249 • Wasail Al-Shia, V.1 p.259",tahdib-al-ahkam-vol.1.pdf,27,27
1,CAUSES REQUIRING PURIFICATION,21,"وَ أَخْبَرَنِي بِهِ الشَّيْخُ أَيَّدَهُ آللَّهُ قَالَ أَخْبَرَنِي أَحْمَدُ بْنُ مُحَمِّدٍ عَنْ أَبِيهِ عَنْ مُحَمَّدِ بْنِ ٱلْحَسَنِ الصَّفَارِ عَنْ أَحْمَدَ بْنِ
مُحَمَّدِ بْنِ عِيسَى وَ ٱلْحُسَيْنِ بْنِ الْحَسَنِ بْنِ أَبَانٍ جَمِيعاً عَنِ ٱلْحُسَيْنِ بْنِ سَعِيدِ عَنْ حَمَّادٍ عَنْ حَرِيزٍ عَمَّنْ أَخْبَرَهُ
عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلَاَمُ : فِي الرَّجُلِ يَسْقُطُ مِنْهُ الدَّوَابُ وَ هُوَ فِي الصَّلاَةِ قَالَ «يَمْضِي فِي صَلاَتِهِ وَ لاَ
يَنْقُضُ ذَلِكَ وُضُوءَهُ» .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, saying: Ahmad bin Muhammad narrated
to me from his father, from Muhammad bin Al-Hasan Al-Saffar, from Ahmad bin Muhammad bin ‘Isa and Al-
Husayn bin Al-Hasan bin Aban, all from Al-Husayn bin Sa‘id, from Hammad, from Hariz, from someone who
narrated to him from Abu Abdullah {a.s}:
Imam {a.s} said: Regarding a man from whom something falls (like worms or small
creatures) during prayer.
Imam {a.s} said: ""He should continue in his prayer, and that does not nullify his ablution
(wudu’).""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.11 • Al-Ibtisar, V.1 p.81 • Al-Wafi, V.6 p.250 • Wasail Al-Shia, V.1 p.259",tahdib-al-ahkam-vol.1.pdf,27,27
1,CAUSES REQUIRING PURIFICATION,22,"وَ أَخْبَرَنِي الشَّيْخُ أَيَّدَهُ اللَّهُ تَعَالَى قَالَ أَخْبَرَنِي أَبُو الْقَاسِمِ جَعْفَرُ بْنُ مُحَمَّدٍ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ عِدَّةٍ مِنْ
أضحَابِنَا [أصحَابِهِ] عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنْ مُحَمَّدِ بْنِ إسْمَاعِيلَ عَنْ ظَرِيفٍ يَعْنِي اِبْنَ نَاصِحٍ عَنْ تَعْلَبَةَ بْنِ مَيْمُونٍ
عَنْ عَبْدِ اللهِ بْنِ يَزِيدَ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ قَالَ: «لَيْسَ فِي حَبَّ الْقَرْعِ وَ الدِّيدَانِ الصِّغَارِ وُضُوءُ مَا هُوَ
إِلاَّ بِمَنْزِلَةِ اَلْقَمْلِ» .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, saying: Abu Al-Qasim Ja‘far bin
Muhammad narrated to me, from Muhammad bin Ya‘qub, from a group of our companions, from Ahmad
bin Muhammad, from Muhammad bin Isma‘il, from Zharif (Ibn Nasih), from Tha‘labah bin Maymun, from
Abdullah bin Yazid, from Abu Abdullah {a.s}, who said:
Imam {a.s} said: ""There is no need for ablution (wudu) due to the eggs of lice or small
worms; they are only like lice in status.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"2 • Al-Kafi, V.3 p.36 • Man La Yahduruhu Al Faqih, V.1 p.62 • Tahdib Al-Ahkam, V.1 p.12 • Al-Ibtisar, V.1 p.82 • Al-Wafi, V.6 p.248 • Wasail Al-Shia, V.1 p.258",tahdib-al-ahkam-vol.1.pdf,28,28
1,CAUSES REQUIRING PURIFICATION,23,"وَ أَمَّا الْخَبَرُ الَّذِي رَوَاهُ ٱلْحُسَيْنُ بْنُ سَعِيدٍ عَنِ الْحَسَنِ أَخِيهِ عَنْ زُرْعَةَ عَنْ سَمَاعَةَ قَالَ: سَأَلْتُهُ عَمَّا يَنْقُضُ ٱلْوُضُوءَ
قَالَ «اَلْحَدَثُ تَسْمَعُ صَوْتَهُ أَوْ تَجِدُ رِيحَهُ وَ الْقَرْقَرَةُ فِي الْبَطْنِ إِلاَّ شَيْءُ تَصْبِرُ عَلَيْهِ وَ الضَّحِكُ فِي الصَّلاةِ وَ
الْقَيْءُ» .
فما يتضمن هذا الحديث من الضحك والقيئ فمحمول على ضحك لا يملك معه نفسه وكذلك على قئ مضعف لا يضبط
معه نفسه ، والذي يدل على هذا.","As for the narration reported by Al-Husayn bin Sa‘id, from Al-Hasan, his brother, from Zur‘ah, from Sama‘ah,
who said:
I asked him (Abu Abdullah {a.s}) about what nullifies ablution (wudu’).
Imam {a.s} said: ""An event (hadath) that you hear its sound or detect its smell, rumbling
in the stomach unless it is something you can endure, laughter during prayer, and
vomiting.""",Implicit (or Unnamed),"What this narration includes regarding laughter and vomiting is interpreted to refer to
laughter in which one cannot control oneself, and vomiting that is so debilitating that
one loses control. The evidence for this is in (following hadith).","Tahdib Al-Ahkam, V.1 p.12 • Al-Ibtisar, V.1 p.83 • Al-Ibtisar, V.1 p.86 • Al-Ibtisar, V.1 p.90 • Al-Wafi, V.6 p.259 • Wasail Al-Shia, V.1 p.263",tahdib-al-ahkam-vol.1.pdf,28,28
1,CAUSES REQUIRING PURIFICATION,24,"مَا أَخْبَرَنِي بِهِ الشَّيْخُ أَيَّدَهُ اللَّهُ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ الْحَسَنِ عَنْ أَبِيهِ عَنْ مُحَمَّدِ بْنِ الْحَسَنِ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ
بْنِ عِيسَى وَ الْحُسَيْنِ بْنِ الْحَسَنِ بْنِ أَبَانٍ عَنِ الْحُسَيْنِ بْنِ سَعِيدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ رَهْطِ سَمِعُوهُ يَقُولُ: «إِنّ
التَّبَسُّمَ فِي الصَّلاَةِ لاَ يَنْقُضُ الصَّلاَةَ وَ لاَ يَنْقُضُ الْوُضُوءَ إِنَّمَا يَقْطَعُ الضَّحِكُ اَلّذِي فِيهِ الْقَهْقَهَةُ» .
قوله إنما يقطع الضحك الذي فيه القهقهة راجع إلى الصلاة دون الوضوء ألا ترى أنه قال : إنما يقطع الضحك الذي فيه
القهقهة والقطع لا يقال إلا في الصلاة لانه لم تجر العادة بان يقال انقطع وضوئي وإنما يقال انقطعت صلاتي ويدل عليه
ايضا.","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me, from Ahmad bin Muhammad bin Al-
Hasan, from his father, from Muhammad bin Al-Hasan, from Ahmad bin Muhammad bin ‘Isa and Al-Husayn
bin Al-Hasan bin Aban, from Al-Husayn bin Sa‘id, from Ibn Abi ‘Umayr, from a group who heard him say:
Imam {a.s} said: ""Indeed, smiling during prayer does not nullify the prayer, nor does it
nullify ablution (wudu’). Only laughter with audible giggling (qahqahah) interrupts the
prayer.""",Implicit (or Unnamed),"His {a.s} statement, ""Only laughter with audible giggling (qahqahah) invalidates,"" refers
to prayer, not ablution (wudu’).
Do you not see that he said, ""Only laughter with audible giggling invalidates,"" and the
term ""invalidation"" (inqita‘) is not commonly used in reference to ablution? Rather, it
is said, ""My prayer was invalidated,"" not ""My ablution was invalidated."" This is further
supported by the following evidence.","Tahdib Al-Ahkam, V.1 p.12 • Al-Ibtisar, V.1 p.86 • Al-Wafi, V.6 p.260 • Wasail Al-Shia, V.1 p.263 • Wasail Al-Shia, V.7 p.250",tahdib-al-ahkam-vol.1.pdf,29,29
