Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1541,"محمد بن احمد بن يحيى عن محمد بن الحسين عن الحسن ابن محبوب عن العلا عن محمد بن مسلم قال قلت
لابي جعفر عليه السلام : أصلي والتماثيل قدامي وانا انظر إليها؟ قال : لا إطرح عليها ثوبا ، ولا بأس بها إذا
كانت عن يمينك أو شمالك أو خلفك أو تحت رجلك أو فوق رأسك ، وإن كانت في القبلة فالق عليها ثوبا وصل.","Muhammad ibn Ahmad ibn Yahya, from Muhammad ibn Al-Husayn, from Al-Hasan ibn Mahbub, from Al-
‘Ala’, from Muhammad ibn Muslim, said:
I said to Abu Ja‘far, peace be upon him: “I pray while the figures are in front of me and
I am looking at them?”
Imam {a.s} said: ""No. Cast a cloth over them. There is no problem if they are to your right,
or to your left, or behind you, or beneath your feet, or above your head. But if they are
in the direction of the Qiblah, then cover them with a cloth and pray.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Tahdib Al-Ahkam, Vol.2",tahdib-al-ahkam-vol.2.pdf,719,720
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1542,"أَحْمَدُ بْنُ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ الْحَكَمِ عَنْ مَالِكِ بْنِ عَطِيَّةً قَالَ أَخْبَرَنِي زِيَادُ بْنُ الْمُنْذِرِ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السِّلاَمُ
قَالَ: سَأَلَهُ رَجُلٌ وَ أَنَا حَاضِرُ عَنِ الرَّجُلِ يَخْرُجُ مِنَ الْحَمَّامِ أَوْ يَفْتَسِلُ فَيَتَوَشِّحُ وَ يَلْبَس قَمِيصَهُ فَوْقَ الْإِزَارِ فَيُصَلِّي
وَ هُوَ كَذَلِكَ قَالَ «هَذَا عَمَلُ قَوْمِ لُوطِ» قَالَ قُلْتُ فَإِنَّهُ يَتَوَشَحْ فَوْقَ ٱلْقَمِيصِ فَقَالَ «هَذَا مِنَ التَّجَبُرِ» قَالَ قُلْتُ
إِنَّ الْقَمِيصَ رَقِيقٌ يَلْتَجِفُ بِهِ قَالَ «نَعَمْ» ثُمَّ قَالَ «إنَّ حَلَ الْأَزْرَارِ فِي الصَّلاةِ وَ الْخَذْفَ بِالْحَصَى وَ مَضْغَ ٱلْكُنْدُرِ
فِي الْمَجَالِسٍ وَ عَلَى ظَهْرِ الطَّرِيقِ مِنْ عَمَلِ قَوْمِ لُوطِ».","Ahmad ibn Muhammad, from Ali ibn Al-Hakam, from Malik ibn ‘Atiyyah, who said: Ziyad ibn Al-Mundhir
informed me, from Abu Ja‘far, peace be upon him, who said:
A man asked Imam {a.s} while I was present about a man who comes out of the
bathhouse or performs ghusl, then drapes a cloth over himself and wears his shirt over
the ‘izar’ (lower garment), and prays in that state.
Imam {a.s} said: ""This is the practice of the people of Lot.""
I asked: “What if he drapes the cloth over the shirt?”
Imam {a.s} said: ""This is from arrogance.""
I asked: “The shirt is thin, so he wraps himself with it.”
Imam {a.s} said: ""Yes (that is acceptable).""
Then Imam {a.s} said: ""Indeed, unbuttoning one's shirt in prayer, flicking pebbles,
chewing frankincense in gatherings, and sitting on the roadsides, all of this is from the
actions of the people of Lot.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Man La Yahduruhu Al-Faqih, Vol.1 p.260 • Tahdib Al-Ahkam, Vol.2 p.371 • Al-Wafi, Vol.7 p.385 • Wasa’il Al-Shi’ah, Vol.4 p.396 • Tafsir Al-Burhan, Vol.4 p.312",tahdib-al-ahkam-vol.2.pdf,720,720
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1543,عَنْهُ عَنْ مُحَمَّدِ بْنِ يَحْيَى عَنْ غِيَاتِ بْنِ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنْ عَلِيَّ عَلَيْهِ السَّلاَمُ قَالَ: «لَا تُصَلِّي الْمَرْأَةُ عُطُلاً».,"From him, from Muhammad ibn Yahya, from Ghiyath ibn Ibrahim, from his father:
(Imam) Ali {a.s}, peace be upon him, said: ""A woman should not pray uncovered.""",Commander of the Faithful Imam Ali ibn Abi Talib al-Murtadha {a.s},,"Tahdib Al-Ahkam, Vol.2 p.371 • Awali Al-La’ali, Vol.4 p.15 • Al-Wafi, Vol.7 p.397 • Wasa’il Al-Shi’ah, Vol.4 p.459 • Bihar Al-Anwar, Vol.80 p.176",tahdib-al-ahkam-vol.2.pdf,720,721
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1544,"عَنْهُ عَنْ سَعْدِ بْنِ إسْمَاعِيلَ عَنْ أَبِيهِ إسْمَاعِيلَ بْنِ عِيسَى قَالَ: سَأَلْتُ أَبَا الْحَسَنِ عَلَيْهِ السَّلامُ عَنْ جُلُودِ الْفِرَاءِ
يَشتَرِيهَا الرَّجُلُ فِي سُوقٍ مِنْ أَسْوَاقِ الْجَبَلِ أَيَسْأَلُ عَنْ ذَكَاتِهِ إِذَا كَانَ الْبَائعُ مُسْلِماً غَيْرَ عَارِفٍ قَالَ «عَلَيْكُمْ أَنْتُمْ
أَنْ تَسْأَلُوا عَنْهُ إِذَا رَأَيْثُمُ الْمُشرِكِينَ يَبِيعُونَ ذَلِكَ وَ إِذَا رَأَيْتُمْ يُصَلُونَ فِيهِ فَلاَ تَسْأَلُوا عَنْهُ».","From him, from Sa‘d ibn Isma‘il, from his father Isma‘il ibn ‘Isa, who said:
I asked Abu Al-Hasan {a.s}, about the fur skins which a man buys in the market from the
markets of the mountain region, should he ask about their slaughtering (dhakah) if the
seller is a Muslim but not one of the ‘Arif’ (not a ‘shia’)?
He said ""It is upon you to ask about it if you see that the sellers are polytheists. But if
you see that (people) are praying in it, then do not ask about it.""",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},,"Man La Yahduruhu Al-Faqih, Vol.1 p.258 • Tahdib Al-Ahkam, Vol.2 p.371 • Al-Wafi, Vol.7 p.420 • Wasa’il Al-Shi’ah, Vol.3 p.492",tahdib-al-ahkam-vol.2.pdf,721,721
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1545,"عَنْهُ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ أَبِي نَصْرٍ عَنِ الرِّضَا عَلَيْهِ السَّلاَمُ قَالَ: سَأَلْتُهُ عَنِ ٱلْخَفَّافِ يَأْتِي السُوقَ فَيَشْتَرِي ٱلْخُفَّ
لاَ يَدْرِي أَذَكِي هُوَ أَمْ لاَ مَا تَقُولُ فِي الصَّلاةِ فِيهِ وَ هُوَ لا يَدْرِي أَ يُصَلِّي فِيهِ قَالَ «نَعَمْ أَنَا أَشتَرِي ٱلْخُفَ مِنَ
السُّوقِ وَ يُصْنَعُ لِي وَ أُصَلِّي فِيهِ وَ لَيْسَ عَلَيْكُمُ ٱلْمَسْأَلَةُ».","From him, from Ahmad ibn Muhammad ibn Abi Nasr, from Al-Ridha, peace be upon him, who said:
I asked Imam {a.s} about leather socks, if a man goes to the market and buys leather
socks without knowing whether the leather is from a lawfully slaughtered animal or
not, what do you say about praying in them while he does not know? Should he pray in
them?
Imam {a.s} said: ""Yes. I buy leather socks from the market, and they are made for me,
and I pray in them. And it is not obligatory upon you to ask.""",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},,"Tahdib Al-Ahkam, Vol.2 p.371 • Al-Wafi, Vol.7 p.421 • Wasa’il Al-Shi’ah, Vol.3 p.492",tahdib-al-ahkam-vol.2.pdf,721,721
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1546,"مُحَمّدُ بْنُ أَحْمَدَ بْنِ يَحْيَى عَنْ أَحْمَدَ عَنْ أَبِيهِ عَنْ وَهْبِ بْنِ وَهْبٍ عَنْ جَعْفَرٍ عَلَيْهِ السَّلامُ أَنَّ عَلِياً عَلَيْهِ ٱلسَلاَمُ
قَالَ: «السَّيْفُ بِمَنْزِلَةِ الرِّدَاءِ تُصَلِّي فِيهِ مَا لَمْ تَرَ فِيهِ دَماً وَ الْقَوْسُ بِمَنْزِلَةِ الرِّدَاءِ».","Muhammad ibn Ahmad ibn Yahya, by Ahmad, by his father, by Wahb ibn Wahb, from (Imam) Ja‘far {a.s}:
(Imam) Ali {a.s}, peace be upon him, said: ""The sword is like a cloak, you may pray with
it as long as you do not see blood on it. And the bow is like a cloak.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Commander of the Faithful Imam Ali ibn Abi Talib al-Murtadha {a.s},,"Man La Yahduruhu Al-Faqih, Vol.1 p.249 • Tahdib Al-Ahkam, Vol.2 p.371 • Wasa’il Al-Shi’ah, Vol.3 p.529 • Wasa’il Al-Shi’ah, Vol.4 p.458 • Bihar Al-Anwar, Vol.80 p.189 • Bihar Al-Anwar, Vol.80 p.261",tahdib-al-ahkam-vol.2.pdf,721,722
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1547,"عَنَهُ عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنِ الْبَرْقِيِّ عَنْ سَعْدِ بْنِ سَعْدِ عَنِ الرَّضَا عَلَيْهِ السَّلاَمُ قَالَ: سَأَلْتُهُ عَنْ جُلُودِ الْخَزِّ فَقَالَ
«هُوَ ذَا نَحْنُ نَلْبَسُ» فَقُلْتُ ذَاكَ ٱَلْوَبَرُ جُعِلْتُ فِدَاكَ فَقَالَ «إِذَا حَلَ وَبَرُهُ حَلَ جِلْدُهُ».","From him, from Ahmad ibn Muhammad, from Al-Barqi, from Sa‘d ibn Sa‘d, from Al-
Ridha, peace be upon him, who said:
I asked Imam {a.s} about the skins of ‘khazz’ (a type of fine cloth or fabric).
Imam {a.s} said: ""Here we are, we wear it.""
I asked: “That is fur, may I be your ransom.”
Imam {a.s} said: ""When its fur is permissible, its skin is also permissible.""",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},,"Al-Kafi, Vol.6 p.452 • Tahdib Al-Ahkam, Vol.2 p.372 • Al-Wafi, Vol.7 p.411 • Al-Wafi, Vol.2 0 p.724 • Wasa’il Al-Shi’ah, Vol.4 p.366",tahdib-al-ahkam-vol.2.pdf,722,722
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1548,"عَنْهُ عَنْ أَحْمَدَ بْنِ الْحَسَنِ عَنْ عَمْرِو بْنِ سَعِيدٍ عَنْ مُصَدِّقٍ بْنِ صَدَفَةَ عَنْ عَمَّارِ بْنِ مُوسَى عَنْ أَبِي عَبْدِ اللَّهِ ع : فِي
الرَّجُلِ يُصَلِّي وَ عَلَيْهِ خَاتَمُ حَدِيدِ قَالَ «لا وَ لا يَتَخَتَّمُ بِهِ الرَّجُلُ فَإِنَّهُ مِنْ لِبَاسِ أَهْلِ النَّارِ » وَ قَالَ «لا يَلْبَسُ الرَّجُلُ
الذَّهَبَ وَ لا يُصَلِّي فِيهِ لِأَنَّهُ مِنْ لِبَاسٍ أَهْلِ الْجَنَّةِ » وَ عَنِ التَّوْبِ يَكُونُ عَلَمُهُ دِيبَاجاً قَالَ «لا يُصَلِّي فِيهِ » وَ عَنِ
الثَّوْبِ يَكُونُ فِي عَلَمِهِ مِثَالُ طَيْرٍ أَوْ غَيْرٍ ذَلِكَ أَ يُصَلِّي فِيهِ قَالَ «لا» وَ عَنِ الْمَوْضِعِ الْقَذِرِ يَكُونُ فِي الْبَيْتِ أَوْ
غَيْرِهِ فَلاَ تُصِيبُهُ الشَّمْسُ وَ لَكِنَّهُ قَدْ يَبِسَ الْمَوْضِعُ ٱلْقَذِرُ قَالَ «لا يُصَلِّي عَلَيْهِ وَ أَعْلَمَ مَوْضِعَهُ حَتَّى يَغْسِلَهُ» وَ عَنِ
الشَّمْسِ هَلْ تُطَهّرُ الْأَرْضَ قَالَ «إِذَا كَانَ الْمَوْضِعُ قَذِراً مِنْ بَوْلِ أَوْ غَيْرٍ ذَلِكَ فَأَصَابَثَهُ الشَّمْسُ ثُمَّ يَبِسَ الْمَوْضِعُ
فَالصَّلاَةُ عَلَى الْمَوْضِعِ جَائِزَةٌ وَ إِنْ أَصَابَثْهُ الشَّمْسُ وَ لَمْ يَنْبَسِ الْمَوْضِعُ الْقَذِرُ وَ كَانَ رَطْباً فَلا تَجُوزُ ٱلصَّلاَةُ عَلَيْهِ
حَتَّى يَنْبَسَ وَ إنْ كَانَتْ رِجْلُكَ رَطْبَةً أَوْ جَبْهَثُكَ رَطْبَةً أَوْ غَيْرُ ذَلِكَ مِنْكَ مَا يُصِيبُ ذَلِكَ الْمَوْضِعَ الْقَذِرَ فَلا تُصَلِّ
عَلَى ذَلِكَ الْمَوْضِعِ حَتَّى بَنْبَسَ فَإِنَّهُ لا يَجُوزُ ذَلِكَ» وَ عَنِ الرَّجُلِ يَتَوَضَّأْ وَ يَمْشِي حَافِياً وَ رِجْلُهُ رَطْبَةٌ قَالَ «إِنْ
كَانَتْ أَرْضُكُمْ مُبَلَّطَةً أَجْزَأَكُمُ ٱلْمَشيْ عَلَيْهَا» وَ قَالَ «أَمَّا نَحْنُ فَيَجُوزُ لَنَا ذَلِكَ لِأَنْ أَرْضَنَا مُبَلَّطَةٌ يَعْنِي مَفْرُوشَةً
بِالْحَصَى» وَ عَنِ الرَّجُلِ يَلْبَسُ الْخَاتَمَ فِيهِ نَقْشُ مِثَالِ الطَّيْرِ أَوْ غَيْرٍ ذَلِكَ قَالَ « لا تَجُوزُ الصَّلاَةُ فِيهِ».","From him, by Ahmad ibn Al-Hasan, by ‘Amr ibn Sa‘id, by Musaddiq ibn Sadaqah, by ‘Ammar ibn Musa:
Abu Abdillah {a.s}, peace be upon him, (was asked) regarding a man who prays while
wearing an iron ring.
Imam {a.s} said: ""No, and a man should not wear it, for it is from the dress of the people
of the Fire.""
And Imam {a.s} said: ""A man should not wear gold nor pray in it, for it is from the dress
of the people of Paradise.""
And (Imam {a.s} was asked) about a garment that has a border of brocade.
Imam {a.s} said: ""He should not pray in it.""
And (Imam {a.s} was asked) about a garment whose border has the image of a bird or
something else, may one pray in it?
Imam {a.s} said: ""No.""
And (Imam {a.s} was asked) about a filthy spot that is in the house or elsewhere and is
not struck by sunlight but has dried.
Imam {a.s} said: ""He should not pray on it, and mark its place until he washes it.""
And (Imam {a.s} was asked) about the sun, does it purify the ground?
Imam {a.s} said: ""If the place is filthy from urine or something else, and the sun strikes
it, and then the place dries, then prayer on that spot is permissible. But if the sun
strikes it and the filthy place has not dried and remains wet, then it is not permissible
to pray on it until it dries. And if your foot is wet, or your forehead is wet, or any other
part of you touches that filthy place, then do not pray on that spot until it dries, for it is
not permissible.""
And (Imam {a.s} was asked) about a man who performs wudhu and walks barefoot while
his foot is wet.
Imam {a.s} said: ""If your ground is paved, then it is sufficient for you to walk on it.""
And Imam {a.s} said: ""As for us, it is permissible for us, because our ground is paved"",
meaning, covered with gravel.
And (Imam {a.s} was asked) about a man who wears a ring that has the engraved image
of a bird or something else.
Imam {a.s} said: ""It is not permissible to pray with it.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.372",tahdib-al-ahkam-vol.2.pdf,722,723
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1549,"مُحَمَّدُ بْنُ أَحْمَدَ عَنْ مُعَاوِيَةَ بْنِ حُكَيْمٍ عَنِ اِبْنِ فَضَّالٍ عَنْ حَمَادِ بْنِ عُثْمَانَ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ قَالَ:
«تُكْرَهُ الصَّلاَةُ فِي الثَّوْبِ الْمَصْبُوعِ الْمُشبَعِ الْمُفْدَمِ».","Muhammad ibn Ahmad, from Mu‘awiyah ibn Hakim, from Ibn Faddal, from Hammad ibn ‘Uthman:
Abu Abdillah {a.s}, peace be upon him, said: ""Prayer is disliked in a heavily dyed, deeply
colored, blood-red garment.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, Vol.3 p.402 • Tahdib Al-Ahkam, Vol.2 p.373 • Al-Wafi, Vol.7 p.391 • Wasa’il Al- Shi’ah, Vol.4 p.460",tahdib-al-ahkam-vol.2.pdf,723,723
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1550,"مُحَمَّدُ بْنُ أَحْمَدَ عَنْ أَبِيهِ عَنْ عَبْدِ اللّهِ بْنِ ٱلْمُغِيرَةِ عَمَّنْ حَدَّثَهُ عَنْ يَزِيدَ بْنِ خَلِيفَةَ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ :
أَنَّهُ كَرِهَ الصَّلَاةَ فِي الْمُشْبَعِ بِالْعُصْفُرِ الْمُضَرَّجِ بِالزَّعْفَرَانِ.","Muhammad ibn Ahmad, from his father, from Abdullah ibn Al-Mughirah, from someone who narrated to
him, from Yazid ibn Khalifah, from Abu Abdillah {a.s}, peace be upon him:
Imam {a.s} disliked prayer in a garment saturated with safflower and dyed with saffron.",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.373 • Al-Wafi, Vol.7 p.391 • Wasa’il Al-Shi’ah, Vol.4 p.461 • Mustadrak Al-Wasa’il, Vol.3 p.230",tahdib-al-ahkam-vol.2.pdf,723,724
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1551,"عَنْهُ عَنِ الْعَمْرَكِيّ عَنْ عَلِيَّ بْنِ جَعْفَرٍ عَنْ أَخِيهِ مُوسَى عَلَيْهِ السَّلامُ قَالَ: سَأَلْتُهُ عَنِ الرَّجُلِ هَلْ يَصْلُحُ لَهُ أَنْ يَجْمَعَ
طَرَفَي رِدَائِهِ عَلَى يَسَارِهِ قَالَ «لَا يَصْلُحُ جَمْعُهُمَا عَلَى ٱلْيَسَارِ وَ لَكِنِ اِجْمَعْهُمَا عَلَى يَمِينِكَ أَوْ دَعْهُمَا » قَالَ وَ سَأَلْتُهُ
عَنِ اَلبَوَارِي يُصِيبُهَا الْبَوْلُ هَلْ تَصْلُحُ الصَّلاَةُ عَلَيْهَا إِذَا جَفَّتْ مِنْ غَيْرِ أَنْ تُغْسَلَ قَالَ «نَعَمْ لا بَأْسَ» قَالَ وَ سَأَلْتُهُ
عَنِ الصَّلَاَةِ عَلَى بَوَارِي النَّصَارَى وَ الْيَهُودِ الَّذِينَ يَقْعُدُونَ عَلَيْهَا فِي بُيُوتِهِمْ أَيَصْلُحُ قَالَ « لا تُصَلَّى عَلَيْهَا » وَ
سَأَلْتُهُ عَنِ السَّيْفِ هَلْ يَجْرِي مَجْرَى الرِّدَاءِ يُؤْمُّ ٱلْقَوْمُ فِي السَّيْفِ قَالَ «لا يَصْلُحُ أَنْ يُؤْمَّ ٱلْقَوْمُ فِي السَّيْفِ إِلاَّ فِي
حَرْبٍ».","From him, from Al-‘Amraki, from Ali ibn Ja‘far, from his brother (Imam) Musa {a.s}, peace be upon him, who
said:
I asked Him {a.s} about a man, does it suffice for him to gather the two ends of his cloak
over his left shoulder?
Imam {a.s} said: ""It is not appropriate to gather them over the left shoulder; rather,
gather them over your right shoulder, or leave them.""
He (narrator) said: “And I asked Imam {a.s} about reed mats (al-bawari’) that have been
soiled with urine, does prayer on them suffice if they have dried without being
washed?”
Imam {a.s} said: ""Yes, there is no problem.""
He (narrator) said: “And I asked Imam {a.s} about praying on the reed mats of Christians
and Jews, upon which they sit in their homes, does it suffice?”
Imam {a.s} said: ""Do not pray on them.""
And I asked Imam {a.s} about the sword, does it take the place of the cloak, such that
one may lead the people in prayer wearing only the sword?
Imam {a.s} said: ""It is not appropriate to lead people in prayer while wearing only the
sword, except in battle.""",Abu al-Hasan Imam Musa ibn Ja’far al-Kadhim {a.s},,"Tahdib Al-Ahkam, Vol.2 p.373",tahdib-al-ahkam-vol.2.pdf,724,724
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1552,"مُحَمِّدُ بْنُ أَحْمَدَ عَنِ السِّيَّارِيَّ عَنْ أَبِي يَزِيدَ ٱلْقَسْمِيِّ وَ قَسْمٌ حَيْ مِنَ ٱلْيَمَنِ بِالْبَصْرَةِ عَنْ أَبِي الْحَسَنِ الرِّضَا عَلَيْهِ
السَّلَاَمُ : أَنَّهُ سَأَلَهُ عَنْ جُلُودِ الدَّارِشِ الْتِي يُتَّخَذُ مِنْهَا الْخِفَافُ فَقَالَ «لا تُصَلَّ فِيهَا فَإِنَّهَا تُدْبَغُ بِخُرْءِ الْكِلاَبِ».","Muhammad ibn Ahmad, from Al-Sayyari, from Abu Yazid Al-Qasmi, and Qasm is a tribe from Yemen residing
in Basrah, from Abu Al-Hasan Al-Ridha, peace be upon him:
He (narrator) asked Imam {a.s} about the skins of ‘al-Darish’ (a type of animal) from
which leather socks are made.
Imam {a.s} said: ""Do not pray in them, for they are tanned using dog feces.""",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},,"Al-Kafi, Vol.3 p.403 • ‘Ilal Al-Shara’i’, Vol.2 p.344 • Tahdib Al-Ahkam, Vol.2 p.373 • Al-Wafi, Vol.7 p.413 • Wasa’il Al-Shi’ah, Vol.3 p.440 • Wasa’il Al-Shi’ah, Vol.3 p.516 • Bihar Al-Anwar, Vol.7 7 p.109 • Bihar Al-Anwar, Vol.80 p.217",tahdib-al-ahkam-vol.2.pdf,724,725
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1553,"أَحْمَدُ بْنُ مُحَمَّدٍ عَنْ مُوسَى بْنِ الْقَاسِمِ وَ أَبِي قَتَادَةَ جَمِيعاً عَنْ عَلِيَّ بْنِ جَعْفَرٍ عَنْ أَخِيهِ مُوسَى بْنِ جَعْفَرٍ عَلَيْهِمَا
السَّلَاَمُ قَالَ: سَأَلْتُهُ عَنِ الرَّجُلِ هَلْ يَصْلُحُ لَهُ أَنْ يُصَلِّيَ عَلَى الرَّفِّ الْمُعَلَّقِ بَيْنَ نَخْلَتَيْنِ قَالَ «إِنْ كَانَ مُسْتَوِياً يَقْدِرُ
عَلَى الصَّلاةِ عَلَيْهِ فَلا بَأْسَ» قَالَ وَ سَأَلْتُهُ عَنْ فِرَاشِ حَرِيرٍ وَ مِثلِهِ مِنَ الدِّيبَاجِ وَ مُصَلَّى حَرِيرٍ وَ مِثْلِهِ مِنَ الدِّيبَاجِ
يَصْلُحْ لِلرَّجُلِ النَّوْمُ عَلَيْهِ وَ التُكَأَةُ وَ الصَّلاةُ عَلَيْهِ قَالَ «يَفْرُشُهُ وَ يَقُومُ عَلَيْهِ وَ لاَ يَسْجُدُ عَلَيْهِ» وَ سَأَلْتُهُ عَنِ الرَّجْلِ
يُصَلِّي فِي مَسْجِدٍ حِيطَانُهُ كِوَاءُ كُلُّهُ قِبْلَتُهُ وَ جَانِبَاهُ وَ اِمْرَأَتُهُ تُصَلَّي حِيَالَهُ يَرَاهَا وَ لا تَرَاهُ قَالَ «لا بَأْسَ» وَ سَأْلْتُهُ
عَنِ الْبَوَارِي يُبَلُّ قَصَبُهَا بِمَاءٍ قَذِرٍ أ يُصَلَّى عَلَيْهَا قَالَ «إِذَا يَبِسَتْ فَلا بَأْسَ» وَ سَأَلْثُهُ عَنِ الرَّجُلِ صَلَّى وَ مَعَهُ دَبَّةً
مِنْ جَلْدٍ جِمَارٍ وَ عَلَيْهِ نَعْلٌ مِنْ جِلْدِ جِمَارِ هَلْ تُجْزِيهِ صَلاَتُهُ أَوْ عَلَيْهِ إِعَادَةً قَالَ «لا يَصْلُحُ لَهُ أَنْ يُصَلِّيَ وَ هِيَ مَعَهُ
إلا أَنْ يَتَخَوَّفَ عَلَيْهَا ذَهَابَهَا فَلا بَأْسَ أَنْ يُصَلِّيَ وَ هِيَ مَعَهُ».","Ahmad ibn Muhammad, from Musa ibn Al-Qasim and Abu Qatadah together, from Ali ibn Ja‘far, from his
brother (Imam) Musa ibn Ja‘far {a.s}, peace be upon them both, said:
I asked Imam {a.s} about a man, may he pray on a platform (raf) suspended between two
palm trees?
Imam {a.s} said: ""If it is level, and he is able to perform the prayer on it, then there is no
harm.""
He (narrator) said: “And I asked Imam {a.s} about beds or rugs made of silk or its like
from dibaj (brocade), and a prayer mat of silk or brocade, is it permissible for a man to
sleep on it, recline on it, and pray on it?”
Imam {a.s} said: ""He may lay it out and stand on it, but he should not prostrate on it.""
And I asked Imam {a.s} about a man who prays in a mosque whose walls are all covered
with embroidery (kiwa), the qiblah wall and both side walls, and his wife prays in front
of him, so that he sees her but she does not see him.
Imam {a.s} said: ""There is no problem.""
And I asked Imam {a.s} about mats whose reeds were wetted with impure water, may
one pray on them?
Imam {a.s} said: ""If they have dried, then there is no problem.""
And I asked Imam {a.s} about a man who prayed while having with him a saddle or other
item made from donkey skin, and he was wearing sandals made from donkey skin,
does his prayer suffice him or must he repeat it?
Imam {a.s} said: ""It is not proper for him to pray while it is with him unless he fears that
it might be lost, then there is no problem in praying while it is with him.""",Abu al-Hasan Imam Musa ibn Ja’far al-Kadhim {a.s},,"Tahdib Al-Ahkam, Vol.2 p.373",tahdib-al-ahkam-vol.2.pdf,725,726
32,WHAT IS PERMISSIBLE AND IMPERMISSIBLE TO PRAY IN - OF CLOTHING AND PLACE,1554,"مُحَمَّدُ بْنُ عَلِيَّ بْنِ مَحْبُوبٍ عَنْ أَحْمَدَ بْنِ الْحَسَنِ عَنْ عَمْرِو بْنِ سَعِيدٍ عَنْ مُصَدَّقِ بْنِ صَدَقَةً عَنْ عَمَّارِ السَابَاطِيَّ
قَالَ: سَأَلْتُ أُبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ عَنِ الصَّلاَةِ فِي بَيْتِ الْحَمَّامِ قَالَ «إِذَا كَانَ مَوْضِعاً نَظِيفاً فَلاَ بَأْسَ ».
قال محمد بن الحسن : الوجه في هذا الخبر أن نحمله على بيت المسلخ دون غيره من البيوت بدلالة ما قدمناه من الاخبار.","Muhammad ibn Ali ibn Mahbub, from Ahmad ibn Al-Hasan, from ‘Amr ibn Sa‘id, from Musaddiq ibn
Sadaqah, from ‘Ammar Al-Sabati, said:
I asked Abu Abdillah {a.s}, peace be upon him, about praying in the bathhouse.
Imam {a.s} said: ""If it is a clean place, then there is no problem.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"Muhammad ibn Al-Hasan said: “The interpretation of this report is that it refers
specifically to the changing room of the bathhouse, not to other areas within it, based
on the indication of previously mentioned reports.”","Tahdib Al-Ahkam, Vol.2 p.374 • Al-Istibsar, Vol.1 p.395 • Al-Wafi, Vol.7 p.449 • Wasa’il Al- Shi’ah, Vol.5 p.177",tahdib-al-ahkam-vol.2.pdf,726,726
