Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3438,"وَ رَوَى مُحَمَّدُ بْنُ ٱلْفُضَيْلِ عَنْ أَبِي الصَّبَاحِ الْكِنَانِيّ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ عَنِ ٱلرَّجُلَيْنِ
يَكُونُ بَيْنَهُمَا الأَمَةُ فَيُعْتِقُ أَحَدُهُمَا نِصْفَهُ فَتَقُولُ الْأَمَةُ لِلَّذِي لَمْ يُعْتِقُ نِصْفَهُ لاَ أُرِيدُ أَنْ تُقَوِّمَنِي دَرْنِي كَمَا أَنَا
أَخْدُمْكَ وَ أَنَّهُ أَرَادَ أَنْ يَسْتَنْكِحَ النَّصْفَ الْآخَرَ قَالَ « لا يَنْبَغِي لَهُ أَنْ يَفْعَلَ إِنَّهُ لا يَكُونُ لِلْمَرْأَةِ فَرْجَانٍ وَ لَا يَنْبَغِي لَهُ
أَنْ يَسْتَخْدِمَهَا وَ لَكِنْ يُقَوِّمُهَا وَ يَسْتَسْعِيهَا».
وَ فِي رِوَايَةِ أَبِي بَصِيرٍ مِثْلَهُ إِلاَ أَنَّهُ قَالَ: «وَ إِنْ كَانَ الَّذِي أَعْتَقَهَا مُحْتَاجاً فَلْيَسْتَسْعِهَا».","Muhammad ibn al-Fudayl narrated from Abu al-Sabbah al-Kinani, who said:
I asked Abu Abdullah {a.s}, about two men who jointly own a female slave. One of them
frees his half, and the slave says to the one who did not free his half, ""I do not want to
be valued; leave me as I am, and I will continue serving you.""
Meanwhile, the owner intends to marry the other half of her.
Imam {a.s} said: ""He should not do that, for a woman cannot have two private parts. Nor
should he use her for service. Instead, he must value her and let her work to pay off
the remaining portion.""","And in the narration of Abu Basir, it is similar, except that he said:
""If the one who freed her is in need, then let her work to pay off the value.""","Man La Yahduruhu Al-Faqih, Vol.3 p.114 • Wasa’il Al-Shi’ah, Vol.23 p.40",man-la-yahduruhu-al-faqih-vol.3-1.pdf,156,156
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3439,"وَ رَوَى حَمَّادٌ عَنِ الْحَلَبِيِّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ : أَنَّهُ سُئِلَ عَنْ رَجُلَيْنٍ كَانَ بَيْنَهُمَا عَبْدٌ فَأَعْتَقَ
أَحَدُهُمَا نَصِيبَهُ قَالَ «إِنْ كَانَ مُضَّارَاً كُلِّفَ أَنْ يُعْتِقَهُ كُلَّهُ وَ إِلَّ أُسْتُسْعِيَ اَلْعَبْدُ فِي النَّصْفِ الْآخَرِ».","Hammad narrated from al-Halabi, from Abu Abdullah Imam Jafar ibn
Muhammad Al-Sadiq {a.s}, that he was asked about two men who jointly owned a slave,
and one of them freed his share.
Imam {a.s} said: ""If he did so with the intent of causing harm, he will be required to free
the slave completely. Otherwise, the slave must work to pay off the value of the
remaining half.""",,"Al-Kafi, Vol.6 p.182 • Man La Yahduruhu Al-Faqih, Vol.3 p.115 • Tahdhib Al-Ahkam, Vol.8 p.220 • Al-Istibsar, Vol.4 p.4 • Awali Al-La’ali, Vol.3 p.427 • Al-Wafi, Vol.10 p.600 • Wasa’il Al-Shi’ah, Vol.23 p.36",man-la-yahduruhu-al-faqih-vol.3-1.pdf,156,157
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3440,"وَ رَوَى حَرِيزٌ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ قَالَ : قُلْتُ لأَبِي عَبْدِ اللهِ عَلَيْهِ السَّلاَمُ رَجُلٌ وَرِثَ غُلاَماً وَ لَهُ فِيهِ
شُرَكَاءُ فَأَعْتَقَ لِوَجْهِ اللّهِ نَصِيبَهُ فَقَالَ «إِذَا أَعْتَقَ نَصِيبَهُ مُضَارَّةً وَ هُوَ مُوسِرٌ ضَمِنَ لِلْوَرَثَةِ وَ إِذَا أَعْتَقَ نَصِيبَهُ لِوَجْهِ
اللَّهِ عَزَّ وَ جَلَّ كَانَ الْغُلامُ قَدْ أُعْتِقَ مِنْهُ حِصَّةُ مَنْ أَعْتَقَ وَ يَسْتَعْمِلُونَهُ عَلَى قَدْرٍ مَا لَهُمْ فِيهِ فَإِنْ كَانَ فِيهِ نِصْفُهُ
عَمِلَ لَهُمْ يَوْماً وَ لَهُ يَوْمٌ وَ إِنْ أَعْتَقَ الشَّرِيكَ مُضَارّاً فَلا عِثْقَ لَهُ لِأَنَّهُ أَرَادَ أَنْ يُفْسِدَ عَلَى الْقَوْمِ وَ يَرْجِعُ الْقَوْمُ عَلَى
حِصَّتِهِمْ».","Hariz narrated from Muhammad ibn Muslim, who said:
I said to Abu Abdullah {a.s}, ""A man inherited a slave, and there were partners with him
in the ownership of the slave. He freed his share for the sake of Allah {SWT}.""
Imam {a.s} said: ""If he freed his share with the intent of causing harm while being
financially capable, he must compensate the heirs. But if he freed his share sincerely
for the sake of Allah {SWT}, the portion belonging to the one who freed him is
emancipated. The remaining partners may utilize the slave according to their shares.
For instance, if half of the slave is still owned by the partners, the slave will work one
day for them and one day for himself.
However, if the partner freed his share with the intent of causing harm, the
emancipation is invalid because he intended to create disruption for the others. In
such a case, the remaining partners retain their shares.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.115 • Tahdhib Al-Ahkam, Vol.8 p.221 • Al-Istibsar, Vol.4 p.4 • Al-Wafi, Vol.10 p.603 • Wasa’il Al-Shi’ah, Vol.23 p.40",man-la-yahduruhu-al-faqih-vol.3-1.pdf,157,157
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3441,- وَ قَالَ الصَّادِقُ عَلَيْهِ ٱلسَّلامُ : «لا عِثْقَ إلاّ مَا أُرِيدَ بِهِ وَجْهُ اللّهِ عَزَّ وَ جَلَ».,"Abu Abdullah Imam Jafar ibn Muhammad Al-Sadiq {a.s}:
""There is no valid emancipation except that which is done sincerely for the sake of
Allah {SWT}, the Mighty and Majestic.""",,"Al-Kafi, Vol.6 p.178 • Man La Yahduruhu Al-Faqih, Vol.3 p.115 • Tahdhib Al-Ahkam, Vol.8 p.217 • Awali Al-La’ali, Vol.2 p.299 • Al-Wafi, Vol.10 p.583 • Wasa’il Al-Shi’ah, Vol.23 p.14",man-la-yahduruhu-al-faqih-vol.3-1.pdf,157,157
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3442,"وَ رَوَى الْعَلاءُ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ عَنْ أَحَدِهِمَا عَ قَالَ : سَأَلْتُهُ عَنِ الرَّجُلِ تَكُونُ لَهُ الْأَمَةُ فَيَقُولُ مَتَى
آتِيهَا فَهِيَ حُرَّةٌ ثُمَّ يَبِيعُهَا مِنْ رَجُلٍ ثُمَّ يَشتَرِيهَا بَعْدَ ذَلِكَ قَالَ «لا بَأْسَ بِأَنْ يَأْتِيَهَا قَدْ خَرَجَتْ مِنْ مِلْكِهِ».","Al-Ala’ narrated from Muhammad ibn Muslim, from one of the Imams {a.s}:
“I asked Imam {a.s} about a man who owned a bondwoman and said:
“Whenever I approach her, she will be free.""
Then he sold her to another man and later bought her back.
Imam {a.s} said: ""There is no harm in approaching her, as she had exited his ownership.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.115 • Tahdhib Al-Ahkam, Vol.8 p.226 • Awali Al-La’ali, Vol.2 p.300 • Al-Wafi, Vol.10 p.615 • Wasa’il Al-Shi’ah, Vol.23 p.94 • Mustadrak Al-Wasa’il, Vol.15 p.478",man-la-yahduruhu-al-faqih-vol.3-1.pdf,158,158
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3443,"وَ رُوِيّ عَنْ سَمَاعَةَ قَالَ : سَأَلْتُهُ عَنْ رَجُلِ قَالَ لِثَلاَثَةِ مَمَالِيكَ لَهُ أَنْتُمْ أَحْرَارٌ وَ كَانَ لَهُ أَرْبَعَةٌ فَقَالَ لَهُ رَجْلٌ
مِنَ النَّاسِ أَعْتَقْتَ مَمَالِيكَكَ قَالَ نَعَمْ أَيَجِبُ عِثْقُ الْأَرْبَعَةِ جِينَ أَجْمَلَهُمْ أَوْ هُوَ لِلثَّلاَثَةِ آلَّذِينَ أَعْتَقَ قَالَ «إِنَّمَا يَجِبُ
الْعِثْقُ لِمَنْ أَعْتَقَ».","It is narrated from Sama'ah, who said: I asked Imam {a.s} about a man who said
to three of his slaves, ""You are free,"" while he actually had four slaves.
Then someone said to him: ""You have freed all your slaves.""
He replied: “Yes.""
I asked: “Is the emancipation binding for all four because he generalized them, or is it
limited to the three whom he specifically mentioned?""
Imam {a.s} said: ""Emancipation is binding only for those he specifically freed.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.115 • Tahdhib Al-Ahkam, Vol.8 p.226 • Al-Wafi, Vol.10 p.616 • Wasa’il Al-Shi’ah, Vol.23 p.94",man-la-yahduruhu-al-faqih-vol.3-1.pdf,158,158
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3444,"وَ رَوَى حَمَادْ عَنِ الْحَلَبِيَّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ : فِي رَجُلٍ زَوَّجَ أَمَتَهُ مِنْ رَجُلٍ وَ شَرَطَ لَهُ أَنَّ مَا
وَلَدَثْ مِنْ وَلَدٍ فَهُوَ حُرْ فَطَلَّقَهَا زَوْجُهَا أَوْ مَاتَ عَنْهَا فَزَوَّجَهَا مِنْ رَجُلٍ آخَرَ مَا مَنزِلَةُ وَلَدِهَا قَالَ «بِمَنزِلَتِهَا إِنَّمَا جَعَلَ
ذَلِكَ لِلْأَوَّلِ وَ هُوَ فِي الْآخَرِ بِالْخِيَارِ إِنْ شَاءَ أَعْتَقَ وَ إِنْ شَاءَ أَمْسَكَ».","Hammad narrated from al-Halabi, from Abu Abdullah Imam Jafar ibn
Muhammad Al-Sadiq {a.s}, regarding a man who married his bondwoman to another
man and stipulated that any child she bore would be free. Then her husband either
divorced her or died, and she was married to another man.
I asked: “What is the status of her child in this case?""
Imam {a.s} said: ""The child is regarded like her. That condition applied only to the first
husband. As for the second husband, he has the option - if he wishes, he may free the
child, and if he wishes, he may keep the child as a slave.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.116 • Tahdhib Al-Ahkam, Vol.8 p.225 • Al-Wafi, Vol.23 p.1405 • Wasa’il Al-Shi’ah, Vol.21 p.124",man-la-yahduruhu-al-faqih-vol.3-1.pdf,158,159
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3445,- وَ قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَ آلِهِ : «لا طَلاَقَ قَبْلَ نِكَاحٍ وَ لاَ عِثْقَ قَبْلَ مِلْكِ».,"The Messenger of Allah {SWT}, peace be upon him and his family, said:
""There is no divorce before marriage, and there is no emancipation before ownership.""",,"Qurb Al-Isnad, Vol.1 p.104 • Al-Kafi, Vol.6 p.179 • Da’a’im Al-Islam, Vol.2 p.98 • Man La Yahduruhu Al-Faqih, Vol.3 p.116 • Tahdhib Al-Ahkam, Vol.8 p.217 • Al-Istibsar, Vol.4 p.5 • Al-Wafi, Vol.10 p.584 • Wasa’il Al-Shi’ah, Vol.22 p.33 • Wasa’il Al-Shi’ah, Vol.23 p.15 • Wasa’il Al-Shi’ah, Vol.23 p.16",man-la-yahduruhu-al-faqih-vol.3-1.pdf,159,159
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3446,"وَ سَأَلَهُ عَبْدُ الرَّحْمَنِ بْنُ أَبِي عَبْدِ اللَّهِ : عَنْ رَجُلٍ قَالَ لِغُلامِهِ أَعْتِقُكَ عَلَى أَنْ أَزَوِّجَكَ جَارِيَتِي هَذِهِ فَإِنْ
نَكَحْتَ عَلَيْهَا أَوْ تَسَرَّيْتَ فَعَلَيْكَ مِائَةُ دِينَارٍ فَأَعْتَقَهُ عَلَى ذَلِكَ فَنَكَحَ أَوْ تَسَرَّى أَ عَلَيْهِ مِائَةُ دِينَارٍ وَ يَجُوزُ شَرْطُهُ
قَالَ «يَجُوزُ عَلَيْهِ شَرْطُهُ».","Abd al-Rahman ibn Abi Abdullah asked him about a man who said to his
slave, ""I will free you on the condition that I marry you to this bondwoman of mine.
However, if you marry another woman or take another concubine, you will be liable for
one hundred dinars.""
Then he freed him based on this condition, and the slave either married another
woman or took another concubine.
Abd al-Rahman asked: “Is he liable for the one hundred dinars, and is his condition
valid?""
Imam {a.s} said: ""His condition is valid, and he is liable for it.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.116 • Al-Wafi, Vol.10 p.595 • Wasa’il Al-Shi’ah, Vol.23 p.27",man-la-yahduruhu-al-faqih-vol.3-1.pdf,159,159
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3447,"وَ قَالَ أَبُو عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ : فِي رَجُلٍ أَعْتَقَ مَمْلُوكَهُ عَلَى أَنْ يُزَوِّجَهُ اِبْنَتَهُ وَ شَرَطَ عَلَيْهِ إِنْ تَزَوَّجَ
أَوْ تَسَرَّى عَلَيْهَا فَعَلَيْهِ كَذَا وَ كَذَا قَالَ »يَجُوزُ».","Abu Abdullah {a.s}, was asked about a man who freed his slave on the condition
that he marries his daughter and stipulated that if he marries another woman or takes
another concubine, he would be liable for a specific amount.
Imam {a.s} said: ""It is permissible.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.116 • Al-Wafi, Vol.10 p.595 • Wasa’il Al-Shi’ah, Vol.23 p.27",man-la-yahduruhu-al-faqih-vol.3-1.pdf,159,159
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3448,"وَ سَأْلَهُ يَعْقُوبُ بْنُ شُعَيْبٍ : عَنْ رَجُلٍ أَعْتَقَ جَارِيَتَهُ وَ شَرَطَ عَلَيْهَا أَنْ تَخْدُمَهُ خَمْسَ سِنِينَ فَأَبَقَتْ ثُمَّ
مَاتَ الرَّجُلُ فَوَجَدَهَا وَرَثَثُهُ أَلَهُمْ أَنْ يَسْتَخْدِمُوهَا قَالَ «لا».","Ya'qub ibn Shu'ayb asked him about a man who freed his bondwoman on the
condition that she serves him for five years. However, she ran away, and then the man
died.
Ya'qub asked: “If his heirs find her, do they have the right to make her serve them?""
Imam {a.s} said: ""No.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.117",man-la-yahduruhu-al-faqih-vol.3-1.pdf,160,160
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3449,"وَ رَوَى جَمِيلٌ عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ وَ أَبِي عَبْدِ اللّهِ عَلَيْهِمَا السِّلاَمُ : فِي رَجُلٍ أَعْتَقَ عَبْداً لَهُ مَالٌ لِمَنْ
مَالُ الْعَبْدِ قَالَ «إِنْ كَانَ عَلِمَ أَنَّ لَهُ مَالاً تَبِعَهُ مَالُهُ وَ إِلاّ فَهُوَ لِلْمُعْتِقِ»
وَ فِي رَجُلٍ بَاعَ مَمْلُوكاً وَ لَهُ مَالَ قَالَ «إِنْ عَلِمَ مَوْلاهُ الَّذِي بَاعَهُ أَنَّ لَهُ مَالاً فَالْمَالُ لِلْمُشتَرِي وَ إِنْ لَمْ يَعْلَمِ ٱلْبَائِعُ
فَالْمَالُ لِلْبَائِعِ».","Jamil narrated from Zurarah, from Abu Ja'far Imam Muhammad ibn Ali Al-
Baqir {a.s} and Abu Abdullah Imam Jafar ibn Muhammad Al-Sadiq {a.s}, regarding a man
who freed a slave that had wealth.
The Imams {a.s} said: ""If he knew that the slave had wealth, then the wealth belongs to
the freed slave. But if he did not know, then the wealth belongs to the one who
emancipated him.""
And regarding a man who sold a slave that had wealth, the Imams {a.s} said:
""If the seller knew that the slave had wealth, then the wealth belongs to the buyer. But
if the seller did not know, then the wealth belongs to the seller.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.117",man-la-yahduruhu-al-faqih-vol.3-1.pdf,160,160
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3450,"وَ رَوَى اِبْنُ بُكَيْرٍ عَنْ زُرَارَةَ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلامُ قَالَ : «إِذَا كَانَ لِلرَّجُلِ مَمْلُوكْ فَأَعْتَقَهُ وَ هُوَ
يَعْلَمُ أَنّ لَهُ مَالاً وَ لَمْ يَكُنِ اِسْتَثْنَى السَّيَّدُ ٱلْمَالَ جِينَ أَعْتَقَهُ فَهُوَ لِلْعَبْدِ».","Ibn Bukayr narrated from Zurarah, from Abu Abdullah Imam Jafar ibn
Muhammad Al-Sadiq {a.s}, who said:
""If a man has a slave and frees him, knowing that the slave has wealth, and the master
did not exclude the wealth at the time of freeing him, then the wealth belongs to the
slave.""",,"Al-Kafi, Vol.6 p.190 • Man La Yahduruhu Al-Faqih, Vol.3 p.117 • Tahdhib Al-Ahkam, Vol.8 p.223 • Al-Istibsar, Vol.4 p.10 • Al-Wafi, Vol.10 p.669 • Wasa’il Al-Shi’ah, Vol.23 p.47",man-la-yahduruhu-al-faqih-vol.3-1.pdf,160,160
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3451,"وَ سَأَلَهُ عَبْدُ الرَّحْمَنِ بْنُ أَبِي عَبْدِ اللّهِ : عَنْ رَجُلٍ أَعْتَقَ عَبْداً لَهُ وَ لِلْعَبْدِ مَالٌ فَتُوُفِّيَ الَّذِي أَعْتَقَ ٱلْعَبْدَ لِمَنْ
يَكُونُ مَالُ الْعَبْدِ أَ يَكُونُ لِلَّذِي أَعْتَقَ ٱلْعَبْدَ أَوْ لِلْعَبْدِ قَالَ «إِذَا أَعْتَقَهُ وَ هُوَ يَعْلَمُ أَنَّ لَهُ مَالاً فَمَالُهُ لَهُ وَ إِنْ لَمْ يَعْلَمْ
فَمَالُهُ لِوُلْدِ سَيِّدِهِ».","Abd al-Rahman ibn Abi Abdullah asked him about a man who freed his slave,
and the slave had wealth. Then the man who freed the slave passed away.
Abd al-Rahman asked: “To whom does the wealth of the slave belong? Does it go to
the one who freed the slave, or does it belong to the slave?""
Imam {a.s} said: ""If he freed him knowing that the slave had wealth, then the wealth
belongs to the slave. But if he did not know, then the wealth belongs to the children of
his master.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.117 • Tahdhib Al-Ahkam, Vol.8 p.223 • Al-Istibsar, Vol.4 p.11 • Al-Wafi, Vol.10 p.670 • Wasa’il Al-Shi’ah, Vol.23 p.49",man-la-yahduruhu-al-faqih-vol.3-1.pdf,161,161
48,CHAPTER ON EMANCIPATION AND ITS RULINGS,3452,"وَ رَوَى جَمِيلٌ عَنْ زُرَارَةَ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلامُ : فِي رَجُلٍ أَعْتَقَ مَمْلُوكَهُ عِنْدَ مَوْتِهِ وَ عَلَيْهِ دَيْنٌ
قَالَ «إِنْ كَانَ قِيمَةُ الْعَبْدِ مِثْلَ اَلَّذِي عَلَيْهِ وَ مِثْلَهُ جَازَ عِثْقُهُ وَ إِلاَّ لَمْ يَجُزْ».","Jamil narrated from Zurarah, from Abu Abdullah Imam Jafar Al-Sadiq {a.s},
regarding a man who freed his slave at the time of his death while he was in debt.
Imam {a.s} said: ""If the value of the slave equals the amount of his debt or more, the
emancipation is valid. Otherwise, it is not valid.""",,"Al-Kafi, Vol.7 p.27 • Man La Yahduruhu Al-Faqih, Vol.3 p.118 • Man La Yahduruhu Al-Faqih, Vol.4 p.224 • Tahdhib Al-Ahkam, Vol.8 p.232 • Tahdhib Al-Ahkam, Vol.9 p.218 • Al-Istibsar, Vol.4 p.7 • Al- Wafi, Vol.10 p.621 • Wasa’il Al-Shi’ah, Vol.19 p.356",man-la-yahduruhu-al-faqih-vol.3-1.pdf,161,161
