Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
75,MAKING UP THE NIGHT PRAYER,1432,- وَ سَأْلَهُ سُلَيْمَانُ بْنُ خَالِدٍ: عَنْ قَضَاءِ الْوَثْرِ بَعْدَ الظُّهْرِ فَقَالَ «اِقْضِهِ وَثْراً أَبَداً كَمَا فَاتَكَ.,"Sulaiman ibn Khalid asked Imam {a.s} about making up the Witr prayer after
midday.
Imam {a.s} said: ""Make it up as a single (Witr) always, just as it was missed.""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,655,655
75,MAKING UP THE NIGHT PRAYER,1433,- وَ سَأَلَهُ حَمَّادُ بْنُ عُثْمَانَ فَقَالَ لَهُ: أُصْبِحُ عَنِ ٱلْوَثْرِ إِلَى اللَّيْلِ فَكَيْفَ أَقْضِي فَقَالَ «مِثلاً بِمِثلٍ.,"Hammad ibn Uthman asked Imam {a.s} and said:
""I wake up after missing the Witr until the night. How do I make it up?""
Imam {a.s} said: ""Like for like.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 499 • Tahdhib Al-Ahkam, Part 2, p. 165 • Al-Istibsar, Part 1, p. 293 • Al-Wafi, Vol. 8, p. 1034 • Wasail Al-Shia, Vol. 8, p. 274",man-la-yahduruhu-al-faqih-vol.1.pdf,656,656
75,MAKING UP THE NIGHT PRAYER,1434,- وَ رَوَى عَنْهُ حَرِيزٌ أَنَّهُ قَالَ: «كَانَ أَبِي عَلَيْهِ السَّلاَمُ رُبَّمَا قَضَى عِشرِينَ وَثراً فِي لَيْلَةٍ.,"Hariz narrated that Imam {a.s} said,
""My father (Imam {a.s}) would sometimes make up twenty Witr prayers in a single night.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 500 • Al-Wafi, Vol. 8, p. 1033 • Wasail Al-Shia, Vol. 8, p. 167 • Wasail Al-Shia, Vol. 8, p. 272",man-la-yahduruhu-al-faqih-vol.1.pdf,656,656
75,MAKING UP THE NIGHT PRAYER,1435,"وَ سَأَلَ عَبْدُ اللَّهِ بْنُ الْمُغِيرَةِ أَبَا إِبْرَاهِيمَ مُوسَى بْنَ جَعْفَرٍ عَلَيْهِمَا السَّلَاَمُ: عَنِ الرَّجُلِ يَفُوتُهُ اَلْوَثْرُ فَقَالَ
«يَقْضِيهِ وَثْراً أَبَداً.","Abdullah ibn al-Mughirah asked Abu Ibrahim Imam Musa ibn Jafar Al-Kadhim
{a.s} about a man who misses the Witr prayer.
Imam {a.s} said: ""He should make it up as a single Witr always.""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,656,656
76,RECOGNIZING THE DAWN AND THE SAYING UPON,1436,"باب - معرفه الصبح والقول عند النظر إليه
رَوَى عَلِيْ بْنُ عَطِيَّةَ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ أَنَّهُ قَالَ: «اَلْفَجْرُ هُوَ الَذِي إِذَا رَأَيْتَهُ كَانَ مُعْتَرِضاً كَأَنَّهُ
بَيَاضُ نَهَرِ سُورَى.","Ali ibn Atiyyah narrated from Abu Abdullah Imam Jafar ibn Muhammad Al-
Sadiq {a.s} that He said:
""The true Fajr (dawn) is the one that, when you see it, appears spread out horizontally,
like the whiteness of the Surā river.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 500 • Tahdhib Al-Ahkam, Vol. 4, p. 185",man-la-yahduruhu-al-faqih-vol.1.pdf,657,657
76,RECOGNIZING THE DAWN AND THE SAYING UPON,1437,"وَ رُوِيَ: «أَنَّ وَقْتَ ٱَلْغَدَاةِ إِذَا اِعْتَرَضَ ٱلْفَجْرُ فَأَضَاءَ حَسَناً.
وأما الفجر الذي يشبه ذنب السرحان فذاك الفجر الكاذب، والفجر الصادق هو المعترض كالقباطي.","It has been narrated:
""The time of Fajr (morning prayer) begins when the true dawn appears and spreads
light horizontally in a good way”.","As for the ""Fajr"" that resembles the tail of a wolf (a narrow, vertical light), that is the
false Fajr, while the true Fajr is the one that spreads out horizontally like fine Egyptian
linen (qabāti).","Man La Yahduruhu Al-Faqih, Vol. 1, p. 501 • Al-Wafi, Vol. 7, p. 303",man-la-yahduruhu-al-faqih-vol.1.pdf,657,657
76,RECOGNIZING THE DAWN AND THE SAYING UPON SEEING IT,1438,"وَ رَوَى عَمَّارُ بْنُ مُوسَى السَّابَاطِيُّ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ قَالَ: «تَقُولُ إِذَا طَلَعَ الْفَجْرُ: الْحَمْدُ لِلَّهِ
قَالِقِ الْإِصْبَاحِ سُبْحَانَ اللّهِ رَبِّ الْمَسَاءِ وَ الصَّبَاحِ اللَّهُمَّ صَبِّحْ آلَ مُحَمَّدٍ بِبَرَكَةٍ وَ عَافِيَةٍ وَ سُرُورٍ وَ قُرَّةِ عَيْنِ اللَّهُمْ
إِنَّكَ تُنْزِلُ بِاللَّيْلِ وَ النَّهَارِ مَا تَشَاءُ فَأَنْزِلْ عَلَيَّ وَ عَلَى أَهْلِ بَيْتِي مِنْ بَرَكَةِ السَّمَاوَاتِ وَ الْأَرْضِ رِزْقاً حَلاَلاً طَيِّباً
وَاسِعاً تُغْنِينِي بِهِ عَنْ جَمِيعِ خَلْقِكَ.","Ammaar ibn Musa al-Sabati narrated from Imam Abu Abdullah Imam Jafar
ibn Muhammad Al-Sadiq {a.s} who said:
""When the Fajr (dawn) rises, say:
'Praise be to Allah {SWT}, the Splitter of the dawn! Glory be to Allah {SWT}, the Lord {AZJ} of
evening and morning! O’ Allah {SWT}, bless the family of Muhammad with blessing,
health, joy, and a source of comfort. O’ Allah {SWT}, You send down at night and during
the day whatever You will, so send upon me and my family from the blessings of the
heavens and the earth, a lawful, good, and abundant provision that makes me free of
need from all Your creation.'""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 501 • Al-Wafi, Vol. 9, p. 1558 • Bihar Al-Anwar, Vol. 84, p. 356",man-la-yahduruhu-al-faqih-vol.1.pdf,658,658
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1439,"باب - كراهية النوم بعد الغداة
رَوَى اَلْعَلَاَءُ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ عَنْ أَحَدِهِمَا عَلَيْهِمَا السَّلَامُ قَالَ: سَأَلْتُهُ عَنِ النَّوْمِ بَعْدَ الْغَدَاةِ فَقَالَ «إِنَّ
الرِّزْقَ يُنْسَطُ تِلْكَ السَّاعَةَ فَأَنَا أَكْرَهُ أَنْ يَنَامَ الرَّجُلُ تِلْكَ السَّاعَةَ.","Al-Alaa narrated from Muhammad ibn Muslim who reported from one of the
Imams {a.s} that he asked him about sleeping after the Fajr (morning) prayer.
Imam {a.s} said: ""Sustenance is distributed during that hour, and I dislike for a man to
sleep during that time.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 501 • Tahdhib Al-Ahkam, Part 2, p. 138 • Al-Wafi, Vol. 26, p. 543 • Wasail Al-Shia, Vol. 6, p. 496",man-la-yahduruhu-al-faqih-vol.1.pdf,659,659
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1440,"وَ رَوَى جَابِرٌ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ: «إِنَ إبْلِيسَ إِنَّمَا يَبُثُ جُنُودَ اللَّيْلِ مِنْ جِينٍ تَغِيبُ الشَّمْسُ
إِلَى مَغِيبِ الشَّفَقِ وَ يَبُثُ جُنُودَ النَّهَارِ مِنْ جِينِ يَطْلُعُ الْفَجْرُ إِلَى مَطْلَعِ الشَّمْسِ» وَ ذَكَرَ «أَنَّ نَبِيَّ اللّهِ صَلَّى اللهُ
عَلَيْهِ وَ آلِهِ كَانَ يَقُولُ» «أكْثِرُوا ذِكْرَ اللَّهِ عَزَّ وَ جَلَّ فِي هَاتَيْنِ ٱلسَّاعَتَيْنِ وَ تَعَوْذُوا بِاللَّهِ عَزَّ وَ جَلَّ مِنْ شَرِّ إِبْلِيسَ
وَجُنُودِهِ وَ عَوِّذُوا صِغَارَكُمْ فِي هَاتَيْنِ ٱلسَاعَنَيْنِ فَإِنَّهُمَا سَاعَتَا غَفْلَةٍ.","Jabir narrated from Abu Ja'far Imam Muhammad ibn Ali Al-Baqir {a.s} who said:
""Indeed, Iblis deploys his soldiers of the night from sunset until the disappearance of
twilight and deploys his soldiers of the day from the time the Fajr (morning) light
appears until the sun rises."" He also mentioned that ""the Prophet of Allah {SWT} {saws}
used to say: 'Increase your remembrance of Allah {SWT}, the Mighty and Majestic, during
these two hours, and seek refuge in Allah {SWT} from the evil of Iblis and his soldiers, and
seek protection for your children during these two hours, for they are times of
heedlessness.'""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 501 • Meftah al-Falah, Part 1, p. 252 • Wasail Al-Shia, Vol. 6, p. 496",man-la-yahduruhu-al-faqih-vol.1.pdf,659,659
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1441,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلاَمُ: «نَوْمَةُ ٱلْغَدَاةِ مَشُومَةٌ تَطْرُدُ ٱلرِّزْقَ وَ تُصَفَّرُ اللَّوْنَ وَ تُقَبِّحُهُ وَ تُغَيِّرُهُ وَ هُوَ
نَوْمُ كُلِّ مَشِئُومِ إِنَّ اللّهَ تَبَارَكَ وتَعَالَى يَقْسِمُ ٱلْأَرْزَاقَ مَا بَيْنَ طُلُوعِ الْفَجْرِ إِلَى طُلُوعِ ٱلشَمْسِ فَإِيَاكُمْ وَ تِلْكَ النَّوْمَةَ.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""The morning sleep (after Fajr) is inauspicious; it drives away sustenance, causes
paleness and disfigures the complexion, and alters it negatively. It is the sleep of every
unfortunate person. Indeed, Allah
{SWT}, the Blessed and Exalted, distributes
sustenance between the rising of Fajr and the rising of the sun, so beware of that
sleep.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 502 • The Makarem al-Akhlaq, Part 1, p. 305 • The Meftah al-Falah, Part 1, p. 9 • Wasail Al-Shia, Vol. 6, p. 496 • Bihar Al Anwar, Vol. 83, p. 130",man-la-yahduruhu-al-faqih-vol.1.pdf,660,660
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1442,"وَقَالَ الْبَاقِرُ عَلَيْهِ السَّلاَمُ: «النَّوْمُ أَوَّلَ النَّهَارِ خُرْقٌ وَ الْقَائِلَةُ نِعْمَةً وَ النَّوْمُ بَعْدَ الْعَصْرِ حُمْقٌ وَ النَّوْمُ بَيْنَ
الْعِشَاءَيْنِ يَحْرِمُ الرِّزْقَ.
والنوم على أربعة أوجه نوم الأنبياء عليهم السلم على أقفيتهم لمناجاة الوحي، ونوم المؤمنين على أيمانهم ونوم الكفار
على يسارهم، ونوم الشياطين على وجوههم .","Al-Baqir {a.s} said:
""Sleeping at the beginning of the day is wastefulness, the nap at midday is a blessing,
sleeping after Asr (afternoon prayer) is foolishness, and sleeping between the two
night prayers (Maghrib and Isha) deprives one of sustenance.""","There are four types of sleep : the sleep of prophets is on their backs due to their
communication with revelation, the sleep of believers is on their right sides, the sleep
of disbelievers is on their left sides, and the sleep of devils is on their faces.","Man La Yahduruhu Al-Faqih, Vol. 1, p. 502 • Al-Ash'athiyat, Part 1, p. 157 • Makarem al- Akhlaq, Part 1, p. 288 • The Makarem al-Akhlaq, Part 1, p. 305 • Wasail Al-Shia, Vol. 6, p. 503 • Bihar Al- Anwar, Vol. 73, p. 185 • Mustadrak Al-Wasail, Vol. 5, p. 113",man-la-yahduruhu-al-faqih-vol.1.pdf,660,660
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1443,- وَقَالَ الصَادِقُ عَلَيْهِ ٱلسَلاَمُ: «مَنْ رَأَيْتُمُوهُ نَائِما عَلَى وَجْهِهِ فَأَنْبِهُوهُ.,"Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""If you see someone sleeping on their face, wake them up.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Al-Ādāb al-Dīniyyah, Part 1, p. 127 • Al-Wafi, Vol. 26, p. 542 • Wasail Al-Shia, Vol. 6, p. 503",man-la-yahduruhu-al-faqih-vol.1.pdf,660,660
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1444,"وَقَالَ عَلَيْهِ السَّلاَمُ: «ثَلاَثَةٌ فِيهِنَّ ٱلْمَقْتُ مِنَ اللَّهِ عَزَّ وَ جَلَّ نَوْمٌ مِنْ غَيْرٍ سَهَرٍ وَ ضَحِكْ مِنْ غَيْرِ عَجَبِ وَ
أَكْلٌ عَلَى الشَّبَعِ.","Imam {a.s} said: ""Three things bring forth the dislike (anger) of Allah {SWT}, the
Majestic: sleeping without fatigue, laughing without wonder, and eating when already
full”.",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Al-Khasal, Part 1, p. 89 • Al-Ādāb al-Dīniyyah, Part 1, p. 127 • Aʿlām al-Dīn, Part 1, p. 152 • Al-Wafi, Vol. 26, p. 542 • Wasail Al-Shia, Vol. 6, p. 503 • Wasail Al- Shia, Vol. 12, p. 115 • Bihar Al-Anwar, V. 63, p. 332 • Bihar Al Anwar, V. 73, p. 58 • Bihar Al Anwar, V. 73, p.",man-la-yahduruhu-al-faqih-vol.1.pdf,661,661
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1445,"وَ أَتَى أَعْرَابِيْ إِلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ فَقَالَ يَا رَسُولَ اللَّهِ إِنِّي كُنْتُ ذَكُوراً وَ إِنِّي صِرْتُ نَسِيَاً
فَقَالَ «أكُنْتَ تَقِيلُ» قَالَ نَعَمْ قَالَ »وَ تَرَكْتَ ذَاكَ» قَالَ نَعَمْ قَالَ «عُد» فَعَادَ فَرَجَعَ إِلَيْهِ ذِهْنُهُ.","A Bedouin came to the Prophet {saws} and said: ""O’ Messenger of Allah {saws}, I
used to have a strong memory but now I have become forgetful.""
The Prophet {saws} asked: ""Did you use to take a midday nap (Qailulah)?""
The man replied: ""Yes.""
The Prophet {saws} then asked: ""And did you stop doing that?""
The man answered, ""Yes.""
The Prophet {saws} said: ""Resume it."" The man did so and his memory returned.",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Al-Ādāb al-Dīniyyah, Part 1, p. 127 • Al-Wafi, Vol. 26, p. 542 • Wasail Al-Shia, Vol. 6, p. 501",man-la-yahduruhu-al-faqih-vol.1.pdf,661,661
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1446,"وَ رَوَى أَبُو بَصِيرٍ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلامُ أَنَّهُ قَالَ: «خَمْسَةٌ لاَ يَنَامُونَ ٱلْهَامُ بِدَمِ يَسْفِكُهُ وَ ذُو ٱلْمَالِ
اَلْكَثِيرِ لا أَمِينَ لَهُ وَ الْقَائِلُ فِي النَّاسِ الزُّورَ وَ ٱلْبُهْتَانَ عَنْ عَرَضٍ مِنَ الدُّثْيَا يَنَالُهُ وَ ٱلْمَأْخُوذُ بِالْمَالِ الْكَثِيرِ وَ لا مَالَ
لَهُ وَ الْمُحِبُّ حَبِيبا يَتَوَقَعُ فِرَاقَهُ.","Abu Basir narrated from Imam Abu Abdullah Imam Jafar Al-Sadiq {a.s} who
said:
""There are five types of people who cannot sleep: one who is anxious about shedding
blood, the possessor of a great amount of wealth who lacks a trustworthy guardian,
one who spreads lies and false accusations among people to gain a worldly benefit,
the person burdened with a large amount of wealth but has none himself, and one who
deeply loves someone and fears separation from them.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Al-Khisal, Part 1, p. 296 • Al-Wafi, Vol. 26, p. 545 • Bihar Al-Anwar, Vol. 67, p. 15 • Bihar Al-Anwar, Vol. 73, p. 179",man-la-yahduruhu-al-faqih-vol.1.pdf,661,661
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1447,- وَ رُوِيَ: «قِيلُوا فَإِنَّ اللَّهَ يُطْعِمُ الصَّائِمَ فِي مَنَامِهِ وَ يَسْقِيهِ.,"It is narrated:
""Take a midday nap (Qailulah), for indeed Allah {SWT} nourishes and provides drink to
the fasting person during their sleep.""",,"Al-Kafi, Volume 4, p. 65 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Man La Yahduruhu Al- Faqih, Vol. 2, p. 76 • Thawab al-A’mal wa Iqab al-A’mal, Part 1, p. 51 • The Virtues of the Three Months, Part 1, p. 120 • Al-Ādāb al-Dīniyyah, Part 1, p. 127 • Al-Wafi, Vol. 11, p. 29 • Al-Wafi, Vol. 26, p. 542 • Wasail Al- Shia, Vol. 6, p. 501 • Wasail Al-Shia, Vol. 10, p. 136",man-la-yahduruhu-al-faqih-vol.1.pdf,662,662
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1448,- وَ رُوِيَ: «قِيلُوا فَإِنّ الشَّيْطَانَ لا يَقِيلُ.,"It is narrated,
""Take a midday nap (Qailulah), for indeed the Shaytan does not take a nap.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 503 • Al-Ādāb al-Dīniyyah, Part 1, p. 127 • Al-Wafi, Vol. 26, p. 542 • Wasail Al-Shia, Vol. 6, p. 501",man-la-yahduruhu-al-faqih-vol.1.pdf,662,662
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1449,"وَقَالَ عَلَيْهِ السَّلاَمُ: «نَوْمُ الْغَدَاةِ شُوْمٌ يَحْرِمُ الرَّزْقَ وَ يُصَفَّرُ اللَّوْنَ وَ كَانَ ٱلْمَنْ وَ السَّلْوَى يَنْزِلُ عَلَى بَنِي
إِسْرَائِيلَ مَا بَيْنَ طُلُوعِ الْفَجْرِ إِلَى طُلُوعِ الشَّمْسِ فَمَنْ نَامَ تِلْكَ السَّاعَةَ لَمْ يَنْزِلْ نَصِيبُهُ فَكَانَ إِذَا اِنْتَبَهَ فَلاَ يَرَى
نَصِيبَهُ اِحْتَاجَ إِلَى السُّؤَالِ وَ الطَّلَبِ.","Imam {a.s} said:
""Sleeping in the morning (after dawn) is an omen of misfortune; it deprives one of
sustenance and pales the complexion. The manna and quails used to descend upon
the Children of Israel between the time of dawn until sunrise, so whoever slept during
that hour would not receive their share. When they woke up and did not find their
portion, they were compelled to ask and seek provision”.",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,662,662
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1450,"وَقَالَ اَلرِّضَا عَلَيْهِ السِّلاَمُ: فِي قَوْلِ اللَّهِ عَزَّ وَ جَلَّ: «فَالْمُقَسِّمَاتِ أَمْرا)» قَالَ «اَلْمَلائِكَةُ تُقَسِّمُ أَرْزَاقَ بَنِي
آدَمَ مَا بَيْنَ طُلُوعِ الْفَجْرِ إِلَى طُلُوعِ الشَّمْسِ فَمَنْ يَنَامُ فِيمَا بَيْنَهُمَا يَنَامُ عَنْ رِزْقِهِ.","Imam al-Ridha {a.s} said regarding the verse of Allah {SWT}, the Exalted: ""By those
who distribute commands""
He (Imam {a.s}) explained: ""The angels distribute the sustenance of the children of
Adam from the time of dawn until sunrise. Therefore, whoever sleeps during this
period sleeps away their sustenance.""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,663,663
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1451,"وَ رَوَى مُعَمَّرُ بْنُ خَلاَّدٍ عَنْ أَبِي الْحَسَنِ الرِّضَا عَلَيْهِ السِّلاَمُ قَالَ: كَانَ وَ هُوَ بِخُرَاسَانَ إِذَا صَلَّى الْفَجْرَ
جَلَسَ فِي مُصَلاَهُ إِلَى أَنْ تَظْلُعَ الشَّمْسُ ثُمَّ يُوْتَى بِخَرِيطَةٍ فِيهَا مَسَاوِيكُ فَيَسْتَاكُ بِهَا وَاحِداً بَعْدَ وَاحِدِ ثُمَّ يُوْتَى
بِكُنْدُرٍ فَيَمْضَغُهُ ثُمَّ يَدَعُ ذَلِكَ فَيُوتَى بِالْمُصْحَفِ فَيَقْرَأْ فِيهِ.","Muammar ibn Khallad narrated from Imam al-Ridha {a.s} that when he was in
Khurasan, after performing the Fajr prayer, he would sit in his prayer place until the
sun rose. Then, a pouch containing miswaks (tooth-cleaning sticks) would be brought
to him, and he would use them one by one. Afterward, he would be given frankincense,
which he would chew for some time before leaving it aside. He would then be brought
a Qur'an, which he would read from.",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 504 • Al-Wafi, Vol. 9, p. 1554 • Wasail Al-Shia, Part 2, p. 26 • Wasail Al-Shia, Vol. 6, p. 460",man-la-yahduruhu-al-faqih-vol.1.pdf,663,663
77,THE DISLIKE OF SLEEPING AFTER THE FAJR PRAYER,1452,"وَقَالَ رَسُولُ اللّهِ صَلِّى اللهُ عَلَيْهِ وَ آلِهِ: «مَنْ جَلَسَ فِي مُصَلاَهُ مِنْ صَلاَةِ ٱَلْفَجْرِ إِلَى طُلُوعِ الشَّمْسِ سَتَرَهُ
اللَّهُ مِنَ النَّارِ.","The Messenger of Allah {saws} said:
""Whoever remains seated in their place of prayer after the Fajr prayer until the sun
rises, Allah {SWT} will protect them from the Fire.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 504 • Tahdhib Al- Ahkam, Part 2, p. 139 • Makarem al-Akhlaq, Part 1, p. 304 • Al-Wafi, Vol. 9, p. 1553 • Wasail Al-Shia, Vol. 6, p. 459",man-la-yahduruhu-al-faqih-vol.1.pdf,663,663
78,THE PRAYER OF THE TWO EIDS,1453,"باب - صلاة العيدين
رَوَى جَمِيلُ بْنُ دَرَّاجٍ عَنِ الصَّادِقِ عَلَيْهِ السَّلاَمُ أَنَّهُ قَالَ: «صَلاَةُ ٱَلْعِيدَيْنِ فَرِيضَةً وَ صَلاَةُ ٱَلْكُسُوفِ فَرِيضَةٌ.
يعنى أنهما من صغار الفرائض، وصغار الفرائض سنن، لرواية حريز:","Jamil ibn Darraj narrated from Imam Jafar ibn Muhammad Al-Sadiq {a.s} that
He said: ""The prayers of the two Eids (Eid al-Fitr and Eid al-Adha) are obligatory, and
the prayer of the eclipse (Salat al-Kusoof) is also obligatory.""","It means that they are among the minor obligatory acts, and the minor obligations are
considered Sunnahs, according to the narration of Hariz.","Man La Yahduruhu Al-Faqih, Vol. 1, p. 504 • Al-Istibsar, Part 1, p. 443 • Al-Wafi, Vol. 9, p. 1286 • Wasail Al-Shia, Part 7, p. 419 • Wasail Al-Shia, Part 7, p. 420 • Wasail Al-Shia, Part 7, p. 483",man-la-yahduruhu-al-faqih-vol.1.pdf,664,664
78,THE PRAYER OF THE TWO EIDS,1454,"عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ: «صَلاَةُ ٱلْعِيدَيْنِ مَعَ الْإِمَامِ سُنَّةٌ وَ لَيْسَ قَبْلَهُمَا وَ لاَ بَعْدَهُمَا
صَلاَةٌ ذَلِكَ الْيَوْمَ إِلَى الزَّوَالِ.
ووجوب العيد إنما هو مع إمام عدل.","From Zurarah, from Imam Muhammad ibn Ali Al-Baqir {a.s} who said:
""The prayer of the two Eids (Eid al-Fitr and Eid al-Adha) with the Imam is a Sunnah, and
there is no prayer before or after them on that day until noon (zawal).""",The obligation of the holiday is only with a just Imam.,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 506 • Tahdhib Al-Ahkam, Part 3, p. 134 • Al-Istibsar, Part 1, p. 443 • Al-Wafi, Vol. 9, p. 1290 • Wasail Al-Shia, Part 7, p. 419",man-la-yahduruhu-al-faqih-vol.1.pdf,664,664
78,THE PRAYER OF THE TWO EIDS,1455,"وَ رَوَى سَمَاعَةُ بْنُ مِهْرَانَ عَنِ الصَادِقِ عَلَيْهِ السَّلاَمُ أَنَّهُ قَالَ: «لا صَلاَةَ فِي ٱلْعِيدَيْنِ إِلاَّا مَعَ إِمَامٍ وَ إِنْ
صَلَّيْتَ وَحْدَكَ فَلا بَأْسَ.","Sama’a bin Mehran narrated from Imam Jafar Al-Sadiq {a.s} who said:
""There is no prayer on the two Eids (Eid al-Fitr and Eid al-Adha) except with an Imam,
but if you pray alone, there is no issue.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 506 • Thawab al-A’mal wa Iqab al-A’mal, Part 1, p. 78 • Tahdhib Al-Ahkam, Part 3, p. 128 • Al-Istibsar, Part 1, p. 445 • Al-Wafi, Vol. 9, p. 1288 • Wasail Al-Shia, Part 7, p. 421 • Bihar Al-Anwar, Vol. 87, p. 354",man-la-yahduruhu-al-faqih-vol.1.pdf,665,665
78,THE PRAYER OF THE TWO EIDS,1456,"وَ رَوَى زُرَارَةُ بْنُ أَغْيَنَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلامُ قَالَ: «لَاَ صَلَاَةَ يَوْمَ ٱلْفِطْرِ وَ ٱلْأَصْحَى إِلاَّ مَعَ إِمَامِ
عَادِلٍ.","Zurarah bin A'yan narrated from Imam Muhammad ibn Ali Al-Baqir {a.s} who
said:
""There is no prayer on the day of Eid al-Fitr and Eid al-Adha except with a just Imam”.",,"Al-Kafi, Volume 3, p. 459 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 506 • Thawab al-A’mal wa Iqab al-A’mal, Part 1, p. 78 • Tahdhib Al-Ahkam, Part 3, p. 128 • Al-Istibsar, Part 1, p. 444 • Al-Wafi, Vol. 9, p. 1286 • Wasail Al-Shia, Part 7, p. 421 • Wasail Al-Shia, Part 7, p. 421 • Wasail Al-Shia, Part 7, p. 423 • Bihar Al-Anwar, Vol. 87, p. 354",man-la-yahduruhu-al-faqih-vol.1.pdf,665,665
78,THE PRAYER OF THE TWO EIDS,1457,"وَ سُئِلَ الصَّادِقُ عَلَيْهِ السِّلاَمُ: عَنْ صَلاَةِ الْأَضْحَى وَ الْفِطْرِ فَقَالَ «صَلَّهمَا رَكْعَتَيْنِ فِي جَمَاعَةٍ أَوْ فِي غَيْرٍ
جَمَاعَةٍ وَ كَبِّرْ سَبْعاً وَ خَمْساً.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} was asked about the prayers of Eid
al-Adha and Eid al-Fitr, and He said:
""Pray them as two units (rak'ahs), either in congregation or individually, and say seven
takbirs (Allahu Akbar) in the first rak'ah and five in the second”.",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,665,665
78,THE PRAYER OF THE TWO EIDS,1458,"وَ رَوَى مَنْصُورُ بْنُ حَازِمِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلَامُ قَالَ: «مَرِضَ أَبِي عَلَيْهِ السَّلَاَمُ يَوْمَ ٱلْأَضْحَى
فَصَلَّى فِي بَيْتِهِ رَكْعَتَيْنِ ثُمَّ ضَحِّى.","Mansur ibn Hazim narrated from Imam Jafar Al-Sadiq {a.s} who said:
""My father {a.s} fell ill on the day of Eid al-Adha, so he prayed two units (rak'ahs) in his
home and then offered the sacrifice.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 507 • Tahdhib Al-Ahkam, Part 3, p. 136 • Tahdhib Al- Ahkam, Part 3, p. 288 • Al-Istibsar, Part 1, p. 445 • Al-Wafi, Vol. 9, p. 1291 • Wasail Al-Shia, Vol. 7, p. 425",man-la-yahduruhu-al-faqih-vol.1.pdf,666,666
